pantheria_tax_id	pantheria_char_id	pantheria_char_value
1432	12	1.00
1432	26	1.00
1432	31	904;2399;2655
1432	36	388339.40
1432	37	4.46
1432	38	-0.70
1432	39	1.88
1432	40	17.09
1432	41	10.11
1432	42	13.60
1432	43	0
1432	44	7.71
1432	45	1.00
1432	46	0.02
1432	47	151.22
1432	48	241.24
1432	49	1364.04
1432	50	1501.74
1433	1	1.00
1433	2	57075.78
1433	4	1220.79
1433	5	14.00
1433	9	3.00
1433	11	98.34
1433	12	1.00
1433	16	1.10
1433	18	297.60
1433	19	324.99
1433	26	1.00
1433	27	1
1433	28	90.36
1433	31	543;1113;1297;2655
1433	36	2525372.13
1433	37	25.29
1433	38	-5.94
1433	39	9.67
1433	40	122.00
1433	41	94.37
1433	42	108.18
1433	43	1
1433	44	97.72
1433	45	4.00
1433	46	0.12
1433	47	200.18
1433	48	243.88
1433	49	1416.34
1433	50	1650.77
1434	1	2.00
1434	2	159.46
1434	4	154.53
1434	7	74.80
1434	8	88.00
1434	9	1.00
1434	11	87.00
1434	12	1.00
1434	13	1.34237e-04
1434	14	1.25938e-04
1434	16	2.46
1434	17	1.50
1434	18	37.20
1434	19	7.00
1434	21	5800.00
1434	24	1.00
1434	26	1.00
1434	27	1
1434	31	230;231;244;247;543;740;1297;1478;1573;1822;2655
1434	36	2206524.59
1434	37	-0.90
1434	38	-18.48
1434	39	-9.69
1434	40	40.84
1434	41	25.07
1434	42	32.96
1434	43	1
1434	44	34.69
1434	45	4.00
1434	46	0.18
1434	47	85.47
1434	48	226.51
1434	49	911.86
1434	50	1544.41
1435	36	91597.58
1435	37	14.44
1435	38	5.91
1435	39	10.17
1435	40	81.88
1435	41	75.37
1435	42	78.62
1435	43	68
1435	44	332.93
1435	45	94.00
1435	46	0.06
1435	47	132.76
1435	48	255.19
1435	49	1238.30
1435	50	1603.49
1436	1	2.00
1436	2	2980.02
1436	4	573.28
1436	9	6.00
1436	10	365.00
1436	11	75.87
1436	12	1.00
1436	13	2.18
1436	14	2.05
1436	15	365.00
1436	16	3.00
1436	17	1.50
1436	18	240.00
1436	23	729.99
1436	25	6
1436	26	1.00
1436	27	2
1436	28	58.09
1436	29	800.00
1436	31	543;1113;1297;1573;2655
1436	36	14429050.10
1436	37	39.59
1436	38	-34.83
1436	39	2.37
1436	40	46.90
1436	41	-17.53
1436	42	14.68
1436	43	0
1436	44	50.25
1436	45	1.00
1436	46	0.13
1436	47	80.56
1436	48	232.14
1436	49	814.09
1436	50	1505.62
1437	1	3.00
1437	2	750.00
1437	4	280.02
1437	5	18.50
1437	7	585.00
1437	8	780.00
1437	9	6.00
1437	10	84.00
1437	11	48.48
1437	12	1.00
1437	13	0.22
1437	14	0.26
1437	15	152.08
1437	16	2.21
1437	17	2.00
1437	18	120.00
1437	19	24.67
1437	21	39.59
1437	23	166.84
1437	25	6
1437	26	1.00
1437	27	2
1437	28	43.59
1437	29	275.00
1437	31	367;542;543;679;966;1113;1297;1573;2500;2655
1437	36	6880297.87
1437	37	37.37
1437	38	-8.78
1437	39	14.29
1437	40	114.60
1437	41	42.21
1437	42	78.40
1437	43	1
1437	44	188.18
1437	45	7.00
1437	46	0.10
1437	47	96.01
1437	48	208.18
1437	49	728.84
1437	50	1346.38
1438	1	1.00
1438	2	3002.08
1438	4	552.74
1438	9	1.00
1438	12	1.00
1438	13	0.40
1438	14	0.38
1438	26	1.00
1438	27	3
1438	31	1113;1573;2399;2655
1438	36	2499072.82
1438	37	6.48
1438	38	-11.40
1438	39	-2.46
1438	40	29.73
1438	41	5.43
1438	42	17.58
1438	43	0
1438	44	22.84
1438	45	1.00
1438	46	0.13
1438	47	147.65
1438	48	242.71
1438	49	1365.36
1438	50	1553.14
1439	12	1.00
1439	26	1.00
1439	31	1113
1439	36	209629.86
1439	37	6.12
1439	38	-5.48
1439	39	0.32
1439	40	118.49
1439	41	99.83
1439	42	109.16
1439	43	1
1439	44	41.72
1439	45	2.00
1439	46	0.15
1439	47	273.83
1439	48	241.51
1439	49	1695.99
1439	50	1731.73
1440	1	1.00
1440	2	1702.50
1440	4	406.27
1440	9	6.00
1440	12	1.00
1440	16	2.50
1440	26	1.00
1440	27	2
1440	31	1113;2655
1440	36	1629561.03
1440	37	24.51
1440	38	5.91
1440	39	15.21
1440	40	87.87
1440	41	72.50
1440	42	80.19
1440	43	22
1440	44	321.15
1440	45	90.00
1440	46	0.08
1440	47	99.82
1440	48	258.68
1440	49	822.86
1440	50	1539.30
1441	1	1.00
1441	2	2384.19
1441	4	506.24
1441	9	6.00
1441	11	65.70
1441	12	1.00
1441	16	3.00
1441	18	160.00
1441	26	1.00
1441	27	2
1441	31	679;1113;2655
1441	36	3243514.37
1441	37	31.84
1441	38	2.68
1441	39	17.26
1441	40	122.13
1441	41	85.86
1441	42	103.99
1441	43	2
1441	44	222.81
1441	45	12.00
1441	46	0.07
1441	47	144.94
1441	48	194.75
1441	49	1083.25
1441	50	1300.05
1442	1	2.00
1442	2	4573.08
1442	4	498.51
1442	5	10.95
1442	6	365.00
1442	7	3184.20
1442	8	4485.00
1442	9	1.00
1442	10	140.00
1442	11	65.49
1442	12	1.00
1442	13	1.29
1442	14	1.36
1442	15	148.25
1442	16	3.59
1442	17	2.00
1442	18	336.00
1442	19	106.40
1442	21	0.36
1442	23	350.76
1442	26	1.00
1442	27	3
1442	28	76.01
1442	29	587.60
1442	31	367;543;679;730;1113;1297;1573;1577;2655
1442	36	32110980.01
1442	37	52.02
1442	38	-34.83
1442	39	8.59
1442	40	112.13
1442	41	-17.53
1442	42	47.30
1442	43	0
1442	44	43.43
1442	45	0.00
1442	46	0.11
1442	47	46.98
1442	48	192.78
1442	49	510.78
1442	50	1278.91
1443	1	3.00
1443	2	205.00
1443	9	3.00
1443	16	1.00
1443	27	1
1443	31	1810;2655
1443	36	151907.23
1443	37	17.95
1443	38	13.10
1443	39	15.53
1443	40	-10.07
1443	41	-14.11
1443	42	-12.09
1443	43	2
1443	44	8.67
1443	45	3.00
1443	46	0.06
1443	47	49.50
1443	48	284.78
1443	49	501.80
1443	50	1538.19
1444	2	170000.00
1444	12	1.00
1444	16	1.00
1444	22	23.00
1444	31	56;172;1297;2151;2409;2655
1445	2	35.99
1445	12	2.00
1445	26	1.00
1445	31	1429;2655
1445	36	7179.99
1445	37	7.59
1445	38	6.73
1445	39	7.16
1445	40	81.20
1445	41	80.30
1445	42	80.75
1445	43	104
1445	44	353.90
1445	45	104.00
1445	46	0.02
1445	47	174.28
1445	48	246.85
1445	49	1571.40
1445	50	1594.12
1446	1	1.00
1446	2	1853.98
1446	4	456.88
1446	5	0.00
1446	7	812.60
1446	8	2030.00
1446	9	6.00
1446	10	365.00
1446	11	88.38
1446	12	2.00
1446	13	0.75
1446	14	0.90
1446	15	365.00
1446	16	1.00
1446	18	132.00
1446	19	70.00
1446	21	3.41
1446	22	2.00
1446	23	533.97
1446	25	2
1446	26	2.00
1446	27	2
1446	28	66.84
1446	31	367;543;730;1015;1048;1113;1297;1740;1822;2151;2333;2655;2843;2932;2993
1446	33	1.10
1446	36	106522.05
1446	37	-12.41
1446	38	-25.20
1446	39	-18.81
1446	40	50.44
1446	41	46.55
1446	42	48.50
1446	43	6
1446	44	37.33
1446	45	8.00
1446	46	0.18
1446	47	168.03
1446	48	202.81
1446	49	1329.68
1446	50	1596.55
1447	16	2.43
1447	31	1297
1447	36	29545.66
1447	37	10.52
1447	38	6.42
1447	39	8.47
1447	40	81.56
1447	41	76.76
1447	42	79.16
1447	43	100
1447	44	397.97
1447	45	103.00
1447	46	0.04
1447	47	154.53
1447	48	257.61
1447	49	1365.25
1447	50	1584.84
1448	2	136.40
1448	11	34.00
1448	16	2.62
1448	31	1297;1577
1448	36	907127.92
1448	37	24.23
1448	38	8.06
1448	39	16.15
1448	40	87.86
1448	41	73.55
1448	42	80.71
1448	43	73
1448	44	321.93
1448	45	97.00
1448	46	0.08
1448	47	103.81
1448	48	258.16
1448	49	841.12
1448	50	1536.06
1449	2	102.49
1449	5	17.00
1449	11	41.77
1449	13	1.374507e-03
1449	14	1.522961e-03
1449	15	152.08
1449	16	2.95
1449	17	2.50
1449	19	6.54
1449	23	250.22
1449	28	56.00
1449	31	175;1297;1573;1849;2324;2325;2331;2343;2655;2947
1449	36	2692844.28
1449	37	34.30
1449	38	14.91
1449	39	24.60
1449	40	93.32
1449	41	60.48
1449	42	76.90
1449	43	4
1449	44	319.05
1449	45	15.00
1449	46	0.10
1449	47	81.53
1449	48	244.09
1449	49	631.74
1449	50	1380.53
1450	2	70.93
1450	16	2.00
1450	31	1297;2655
1450	36	55081.67
1450	37	11.64
1450	38	6.63
1450	39	9.14
1450	40	81.49
1450	41	76.42
1450	42	78.95
1450	43	104
1450	44	431.32
1450	45	129.00
1450	46	0.04
1450	47	137.77
1450	48	262.91
1450	49	1228.00
1450	50	1548.02
1451	2	134.62
1451	5	27.00
1451	16	2.64
1451	19	5.87
1451	20	46.44
1451	28	125.69
1451	31	357
1451	36	266838.79
1451	37	19.19
1451	38	8.06
1451	39	13.63
1451	40	78.40
1451	41	72.85
1451	42	75.63
1451	43	103
1451	44	447.10
1451	45	155.00
1451	46	0.06
1451	47	122.57
1451	48	259.37
1451	49	919.80
1451	50	1594.21
1452	1	3.00
1452	2	223.54
1452	4	184.20
1452	9	1.00
1452	12	2.00
1452	16	1.32
1452	26	2.00
1452	27	1
1452	31	900;901;904;1297;2301;2495;2655
1452	36	4317247.49
1452	37	11.91
1452	38	-9.34
1452	39	1.28
1452	40	32.97
1452	41	0.23
1452	42	16.60
1452	43	0
1452	44	40.21
1452	45	1.00
1452	46	0.12
1452	47	136.58
1452	48	245.21
1452	49	1270.24
1452	50	1566.04
1453	2	134.99
1453	31	2655
1453	36	759944.78
1453	37	-1.40
1453	38	-12.15
1453	39	-6.77
1453	40	22.22
1453	41	14.64
1453	42	18.43
1453	43	2
1453	44	19.11
1453	45	2.00
1453	46	0.18
1453	47	128.16
1453	48	232.96
1453	49	1187.59
1453	50	1472.98
1454	2	276.85
1454	4	228.31
1454	31	1599;2655
1454	36	90485.48
1454	37	1.05
1454	38	-3.85
1454	39	-1.40
1454	40	30.80
1454	41	28.09
1454	42	29.44
1454	43	14
1454	44	147.04
1454	45	29.00
1454	46	0.12
1454	47	106.50
1454	48	193.35
1454	49	1348.10
1454	50	1524.21
1455	1	3.00
1455	2	112.00
1455	4	146.46
1455	5	18.00
1455	7	95.45
1455	8	112.30
1455	9	4.00
1455	11	54.23
1455	12	2.00
1455	13	3.290498e-03
1455	15	60.00
1455	16	2.44
1455	18	114.00
1455	19	9.90
1455	21	1000.00
1455	26	2.00
1455	27	2
1455	28	49.99
1455	31	543;1297;1822;2629;2655;2946;2947;2948;2974
1455	33	2.74
1455	36	1982840.00
1455	37	2.01
1455	38	-19.60
1455	39	-8.79
1455	40	26.37
1455	41	12.81
1455	42	19.59
1455	43	0
1455	44	13.18
1455	45	2.00
1455	46	0.16
1455	47	122.50
1455	48	229.93
1455	49	1165.33
1455	50	1484.56
1456	1	3.00
1456	2	109.31
1456	4	156.98
1456	7	102.06
1456	8	60.00
1456	9	1.00
1456	12	2.00
1456	16	0.98
1456	26	2.00
1456	27	1
1456	31	900;901;904;1297;1822;2495;2655
1456	36	459256.71
1456	37	5.93
1456	38	-1.74
1456	39	2.09
1456	40	16.16
1456	41	8.65
1456	42	12.41
1456	43	1
1456	44	20.64
1456	45	1.00
1456	46	0.05
1456	47	167.03
1456	48	241.78
1456	49	1317.96
1456	50	1502.16
1457	1	3.00
1457	2	140.99
1457	4	167.40
1457	7	89.58
1457	8	95.00
1457	9	2.00
1457	12	2.00
1457	16	1.80
1457	26	2.00
1457	27	2
1457	31	32;900;901;904;1297;1822;2495;2655
1457	36	1103962.08
1457	37	6.00
1457	38	-5.96
1457	39	0.02
1457	40	19.10
1457	41	8.69
1457	42	13.90
1457	43	0
1457	44	20.97
1457	45	1.00
1457	46	0.09
1457	47	151.74
1457	48	244.45
1457	49	1299.26
1457	50	1505.07
1458	2	250.00
1458	16	0.97
1458	31	1297;2655
1458	36	530067.11
1458	37	8.13
1458	38	0.80
1458	39	4.46
1458	40	14.75
1458	41	0.26
1458	42	7.51
1458	43	1
1458	44	119.61
1458	45	4.00
1458	46	0.10
1458	47	156.48
1458	48	248.64
1458	49	1242.73
1458	50	1544.40
1459	1	3.00
1459	2	243.18
1459	4	204.81
1459	7	181.29
1459	8	244.00
1459	9	1.00
1459	12	1.00
1459	16	1.26
1459	26	1.00
1459	27	1
1459	31	900;901;904;1297;1599;1822;2495;2655
1459	36	3542071.40
1459	37	13.37
1459	38	-8.12
1459	39	2.62
1459	40	34.07
1459	41	-16.13
1459	42	8.96
1459	43	0
1459	44	40.56
1459	45	1.00
1459	46	0.12
1459	47	149.16
1459	48	244.10
1459	49	1328.27
1459	50	1550.95
1460	2	185.73
1460	4	183.70
1460	31	2495;2655
1460	36	73507.66
1460	37	7.64
1460	38	4.53
1460	39	6.08
1460	40	6.40
1460	41	-0.04
1460	42	3.17
1460	43	45
1460	44	268.21
1460	45	62.00
1460	46	0.15
1460	47	131.24
1460	48	267.08
1460	49	1236.40
1460	50	1613.84
1461	2	3.15
1461	3	35.49
1461	9	1.00
1461	12	1.00
1461	16	1.00
1461	26	2.00
1461	27	3
1461	31	196;889;1297;1658;2151;2622;2655;2751
1461	36	8511305.96
1461	37	12.46
1461	38	-26.52
1461	39	-7.02
1461	40	-34.79
1461	41	-84.36
1461	42	-59.57
1461	43	0
1461	44	29.98
1461	45	0.00
1461	46	0.10
1461	47	159.60
1461	48	243.71
1461	49	1347.92
1461	50	1572.70
1462	1	1.00
1462	2	266.03
1462	4	200.00
1462	6	341.27
1462	9	2.00
1462	11	133.00
1462	12	2.00
1462	13	0.18
1462	14	0.20
1462	15	365.00
1462	16	1.29
1462	17	1.00
1462	18	144.00
1462	19	23.93
1462	21	16.47
1462	23	283.18
1462	24	6.00
1462	26	2.00
1462	27	1
1462	31	208;223;543;730;904;1297;1547;1768;1848;2344;2493;2655;2660;2986
1462	36	1953.16
1462	37	3.78
1462	38	3.20
1462	39	3.49
1462	40	8.93
1462	41	8.42
1462	42	8.68
1462	43	10
1462	44	37.65
1462	45	10.00
1462	46	0.15
1463	36	107495.03
1463	37	6.85
1463	38	3.58
1463	39	5.21
1463	40	11.27
1463	41	6.02
1463	42	8.65
1463	43	9
1463	44	194.22
1463	45	13.00
1463	46	0.11
1463	47	214.64
1463	48	248.61
1463	49	1247.89
1463	50	1551.70
1464	1	1.00
1464	2	66.04
1464	4	120.00
1464	6	359.52
1464	7	63.20
1464	8	63.80
1464	9	4.00
1464	11	111.00
1464	13	0.01
1464	14	0.01
1464	15	365.00
1464	16	1.29
1464	17	1.50
1464	18	168.00
1464	19	9.89
1464	21	57.57
1464	23	345.24
1464	24	5.50
1464	27	2
1464	28	43.47
1464	31	208;223;543;730;732;1297;1544;1547;1768;1822;1848;2344;2489;2493;2655;2660;2986
1464	36	4292912.28
1464	37	9.93
1464	38	-10.23
1464	39	-0.14
1464	40	38.21
1464	41	-13.32
1464	42	12.44
1464	43	0
1464	44	43.00
1464	45	1.00
1464	46	0.13
1464	47	140.43
1464	48	243.64
1464	49	1291.36
1464	50	1553.22
1465	36	465080.61
1465	37	4.89
1465	38	-6.05
1465	39	-0.58
1465	40	14.59
1465	41	8.69
1465	42	11.64
1465	43	0
1465	44	17.38
1465	45	1.00
1465	46	0.08
1465	47	157.01
1465	48	242.78
1465	49	1267.81
1465	50	1494.24
1466	2	250.00
1466	31	2655
1466	36	798526.55
1466	37	8.73
1466	38	-2.20
1466	39	3.26
1466	40	46.57
1466	41	36.49
1466	42	41.53
1466	43	1
1466	44	15.44
1466	45	1.00
1466	46	0.09
1466	47	42.54
1466	48	237.88
1466	49	638.88
1466	50	1631.51
1467	36	586401.64
1467	37	-7.63
1467	38	-18.87
1467	39	-13.25
1467	40	40.84
1467	41	34.02
1467	42	37.43
1467	43	1
1467	44	33.04
1467	45	2.00
1467	46	0.17
1467	47	88.48
1467	48	240.42
1467	49	949.46
1467	50	1563.17
1468	2	211.61
1468	4	160.00
1468	16	0.99
1468	24	1.00
1468	31	223;1297;1544;1547;1848;2344;2655
1468	36	184700.23
1468	37	2.67
1468	38	-3.33
1468	39	-0.33
1468	40	34.91
1468	41	27.30
1468	42	31.11
1468	43	2
1468	44	76.59
1468	45	5.00
1468	46	0.17
1468	47	116.50
1468	48	215.01
1468	49	1391.64
1468	50	1568.00
1469	2	191.96
1469	6	259.15
1469	9	2.00
1469	11	122.29
1469	13	0.04
1469	15	182.50
1469	16	1.60
1469	18	198.00
1469	19	11.73
1469	21	172.04
1469	23	420.91
1469	24	1.00
1469	27	1
1469	28	90.46
1469	29	95.00
1469	31	223;1544;1547;1768;2151;2344;2489;2493;2655;2973
1469	33	1.56
1469	36	5183682.21
1469	37	0.23
1469	38	-27.17
1469	39	-13.46
1469	40	40.84
1469	41	11.73
1469	42	26.28
1469	43	0
1469	44	24.77
1469	45	1.00
1469	46	0.17
1469	47	80.12
1469	48	217.30
1469	49	852.21
1469	50	1461.88
1470	36	74222.64
1470	37	-14.44
1470	38	-17.49
1470	39	-15.97
1470	40	36.54
1470	41	33.78
1470	42	35.16
1470	43	7
1470	44	66.99
1470	45	9.00
1470	46	0.18
1470	47	85.56
1470	48	233.38
1470	49	979.42
1470	50	1488.87
1471	36	69256.66
1471	37	-5.66
1471	38	-9.29
1471	39	-7.48
1471	40	37.95
1471	41	34.80
1471	42	36.37
1471	43	8
1471	44	27.38
1471	45	11.00
1471	46	0.16
1471	47	71.04
1471	48	226.83
1471	49	894.28
1471	50	1439.03
1472	36	11924.95
1472	37	-9.59
1472	38	-10.81
1472	39	-10.20
1472	40	39.86
1472	41	38.77
1472	42	39.32
1472	43	16
1472	44	44.09
1472	45	16.00
1472	46	0.11
1472	47	78.44
1472	48	250.11
1472	49	924.66
1472	50	1734.45
1473	1	1.00
1473	2	215.20
1473	4	160.00
1473	6	511.00
1473	7	167.60
1473	8	223.25
1473	9	3.00
1473	11	126.98
1473	13	0.08
1473	14	0.11
1473	15	219.00
1473	16	1.50
1473	17	2.00
1473	18	204.00
1473	19	11.50
1473	21	89.77
1473	23	330.37
1473	24	3.50
1473	27	2
1473	28	93.93
1473	29	122.47
1473	31	208;223;543;730;1167;1297;1544;1547;1611;1822;1848;2344;2489;2493;2655;2660;2986
1473	36	8867497.32
1473	37	17.84
1473	38	-13.94
1473	39	1.95
1473	40	46.50
1473	41	-17.53
1473	42	14.48
1473	43	0
1473	44	42.66
1473	45	1.00
1473	46	0.12
1473	47	80.08
1473	48	249.92
1473	49	836.61
1473	50	1594.80
1474	2	8.00
1474	16	4.00
1474	31	1297;2655
1474	36	2211159.28
1474	37	36.65
1474	38	16.60
1474	39	26.63
1474	40	39.18
1474	41	-13.18
1474	42	13.00
1474	43	0
1474	44	41.08
1474	45	0.00
1474	46	0.14
1474	47	8.21
1474	48	210.84
1474	49	135.76
1474	50	1220.02
1475	36	14744.63
1475	37	34.34
1475	38	32.88
1475	39	33.61
1475	40	-6.32
1475	41	-8.71
1475	42	-7.51
1475	43	60
1475	44	581.73
1475	45	60.00
1475	46	0.10
1475	47	33.05
1475	48	162.39
1475	49	424.32
1475	50	1301.52
1476	36	341.84
1476	37	30.58
1476	38	30.38
1476	39	30.48
1476	40	-8.77
1476	41	-8.97
1476	42	-8.87
1476	43	41
1476	44	45.48
1476	45	41.00
1476	46	0.05
1476	47	17.49
1476	48	153.10
1476	49	440.45
1476	50	1275.96
1477	16	4.86
1477	31	1297
1477	36	51764.65
1477	37	33.99
1477	38	31.43
1477	39	32.71
1477	40	15.56
1477	41	9.96
1477	42	12.76
1477	43	1
1477	44	51.33
1477	45	1.00
1477	46	0.08
1477	47	14.54
1477	48	201.38
1477	49	224.12
1477	50	1279.88
1478	36	532.29
1478	37	20.82
1478	38	20.57
1478	39	20.70
1478	40	-12.02
1478	41	-12.26
1478	42	-12.14
1478	43	0
1478	44	0.00
1478	45	0.00
1478	47	8.00
1478	48	267.00
1478	49	93.00
1478	50	1309.00
1479	36	274832.02
1479	37	36.95
1479	38	30.00
1479	39	33.47
1479	40	50.98
1479	41	41.65
1479	42	46.32
1479	43	6
1479	44	62.52
1479	45	9.00
1479	46	0.11
1479	47	18.88
1479	48	212.75
1479	49	242.95
1479	50	1279.86
1480	36	10686.78
1480	37	15.04
1480	38	13.89
1480	39	14.46
1480	40	27.04
1480	41	26.09
1480	42	26.57
1480	43	1
1480	44	1.80
1480	45	1.00
1480	46	0.00
1480	47	18.70
1480	48	244.39
1480	49	537.73
1480	50	1577.31
1481	36	16446.80
1481	37	14.85
1481	38	13.10
1481	39	13.97
1481	40	26.18
1481	41	25.12
1481	42	25.65
1481	43	1
1481	44	11.20
1481	45	1.00
1481	46	0.22
1481	47	22.73
1481	48	243.55
1481	49	468.05
1481	50	1606.49
1482	2	25.50
1482	4	63.77
1482	5	21.00
1482	7	17.44
1482	8	29.85
1482	11	20.97
1482	16	3.16
1482	17	3.00
1482	28	27.79
1482	31	1297;1822;2328;2655;2978
1482	36	11234954.13
1482	37	36.92
1482	38	6.48
1482	39	21.70
1482	40	78.00
1482	41	-10.55
1482	42	33.72
1482	43	0
1482	44	36.95
1482	45	0.00
1482	46	0.12
1482	47	14.14
1482	48	224.70
1482	49	194.05
1482	50	1307.07
1483	2	29.70
1483	31	2655
1483	36	210504.65
1483	37	15.73
1483	38	12.21
1483	39	13.97
1483	40	9.91
1483	41	-1.15
1483	42	4.38
1483	43	1
1483	44	45.94
1483	45	2.00
1483	46	0.15
1483	47	40.43
1483	48	282.98
1483	49	517.80
1483	50	1631.77
1484	36	177.99
1484	37	28.80
1484	38	28.66
1484	39	28.73
1484	40	-10.75
1484	41	-10.89
1484	42	-10.82
1484	43	5
1484	44	5.00
1484	45	5.00
1484	46	0.00
1484	47	10.00
1484	48	177.00
1484	49	176.00
1484	50	1635.00
1485	2	52.22
1485	7	46.65
1485	8	54.70
1485	11	20.22
1485	16	4.65
1485	19	2.24
1485	29	17.23
1485	31	1297;1822;2655;2978
1485	36	86678.61
1485	37	31.62
1485	38	28.81
1485	39	30.22
1485	40	29.92
1485	41	25.87
1485	42	27.89
1485	43	1
1485	44	61.87
1485	45	1.00
1485	46	0.02
1485	47	5.57
1485	48	202.70
1485	49	93.21
1485	50	1376.13
1486	36	149223.36
1486	37	21.62
1486	38	12.83
1486	39	17.22
1486	40	45.49
1486	41	39.45
1486	42	42.47
1486	43	10
1486	44	89.98
1486	45	25.00
1486	46	0.21
1486	47	12.60
1486	48	210.26
1486	49	221.15
1486	50	1640.08
1487	36	13010.30
1487	37	16.15
1487	38	14.66
1487	39	15.40
1487	40	27.18
1487	41	26.19
1487	42	26.68
1487	43	1
1487	44	1.27
1487	45	1.00
1487	46	0.00
1487	47	13.55
1487	48	250.71
1487	49	578.70
1487	50	1425.44
1488	36	12542.05
1488	37	9.87
1488	38	4.32
1488	39	7.10
1488	40	40.92
1488	41	35.98
1488	42	38.45
1488	43	1
1488	44	14.27
1488	45	1.00
1488	46	0.07
1488	47	46.89
1488	48	258.23
1488	49	991.91
1488	50	1446.86
1489	2	12.55
1489	7	13.48
1489	8	12.60
1489	31	1822;2655;2978
1489	36	529858.77
1489	37	7.20
1489	38	-6.04
1489	39	0.57
1489	40	43.95
1489	41	34.16
1489	42	39.06
1489	43	1
1489	44	30.65
1489	45	2.00
1489	46	0.14
1489	47	51.53
1489	48	237.55
1489	49	769.07
1489	50	1571.56
1490	1	1.00
1490	2	42.80
1490	4	101.71
1490	5	19.50
1490	7	81.37
1490	8	80.90
1490	9	1.00
1490	11	22.14
1490	16	3.30
1490	17	5.00
1490	18	98.40
1490	19	2.50
1490	20	32.99
1490	23	78.15
1490	27	1
1490	28	27.50
1490	29	14.83
1490	31	543;770;1253;1255;1297;1822;2655;2978
1490	36	673374.84
1490	37	31.60
1490	38	18.41
1490	39	25.00
1490	40	36.05
1490	41	25.18
1490	42	30.62
1490	43	0
1490	44	83.29
1490	45	0.00
1490	46	0.06
1490	47	2.59
1490	48	236.89
1490	49	28.40
1490	50	1298.82
1491	36	18621.39
1491	37	13.29
1491	38	11.72
1491	39	12.51
1491	40	30.07
1491	41	28.83
1491	42	29.45
1491	43	7
1491	44	16.32
1491	45	7.00
1491	46	0.06
1491	47	40.15
1491	48	243.13
1491	49	532.29
1491	50	1615.06
1492	36	745.01
1492	37	30.90
1492	38	30.60
1492	39	30.75
1492	40	17.90
1492	41	17.60
1492	42	17.75
1492	43	3
1492	44	3.00
1492	45	3.00
1492	46	0.00
1492	47	11.00
1492	48	195.00
1492	49	141.00
1492	50	922.00
1493	36	507731.82
1493	37	28.42
1493	38	16.00
1493	39	22.21
1493	40	18.32
1493	41	-17.10
1493	42	0.61
1493	43	0
1493	44	4.01
1493	45	0.00
1493	46	0.04
1493	47	2.83
1493	48	224.71
1493	49	54.41
1493	50	1206.95
1494	36	317081.09
1494	37	28.42
1494	38	23.59
1494	39	26.00
1494	40	18.32
1494	41	10.88
1494	42	14.60
1494	43	0
1494	44	0.53
1494	45	0.00
1494	46	0.01
1494	47	0.68
1494	48	221.69
1494	49	16.53
1494	50	1124.38
1495	36	259090.46
1495	37	20.22
1495	38	1.67
1495	39	10.94
1495	40	45.98
1495	41	30.03
1495	42	38.00
1495	43	0
1495	44	24.13
1495	45	1.00
1495	46	0.06
1495	47	15.75
1495	48	271.91
1495	49	225.80
1495	50	1544.07
1496	1	2.00
1496	2	964654.73
1496	4	4177.03
1496	6	1825.00
1496	9	5.00
1496	11	455.25
1496	12	1.00
1496	13	81.52
1496	14	99.56
1496	15	608.33
1496	16	1.29
1496	17	1.00
1496	18	435.60
1496	19	55244.90
1496	21	1.23
1496	23	1633.59
1496	24	100.00
1496	25	4
1496	26	1.00
1496	27	1
1496	28	212.91
1496	31	453;543;718;730;869;1297;1446;1573;1594;1848;2629;2655;2986
1496	36	2791592.69
1496	37	16.35
1496	38	-25.59
1496	39	-4.62
1496	40	41.12
1496	41	0.64
1496	42	20.88
1496	43	0
1496	44	18.23
1496	45	1.00
1496	46	0.10
1496	47	64.96
1496	48	238.58
1496	49	783.50
1496	50	1552.64
1497	1	1.00
1497	2	137.53
1497	4	160.82
1497	5	31.50
1497	9	6.00
1497	11	40.00
1497	12	2.00
1497	13	0.05
1497	14	0.04
1497	16	3.00
1497	17	1.00
1497	18	156.00
1497	19	5.64
1497	20	48.70
1497	21	85.93
1497	23	335.63
1497	26	2.00
1497	27	2
1497	28	65.00
1497	29	39.74
1497	30	107.70
1497	31	32;511;543;1020;1220;1297;1443;1573;1849;1977;2096;2378;2655;2707;2844;2991;3060
1497	36	7838140.85
1497	37	69.02
1497	38	33.88
1497	39	51.45
1497	40	-55.61
1497	41	-154.58
1497	42	-105.10
1497	43	0
1497	44	10.56
1497	45	0.00
1497	46	0.05
1497	47	50.42
1497	48	-10.82
1497	49	366.01
1497	50	453.61
1498	1	1.00
1498	2	71.90
1498	4	127.98
1498	5	26.00
1498	7	67.05
1498	8	73.00
1498	9	5.00
1498	11	39.49
1498	12	1.00
1498	13	5.345752e-03
1498	14	8.785644e-03
1498	15	116.75
1498	16	3.13
1498	17	2.00
1498	18	144.00
1498	19	3.61
1498	21	447.59
1498	23	335.63
1498	26	2.00
1498	27	2
1498	28	57.23
1498	29	46.20
1498	31	32;237;543;730;815;1020;1297;1573;1822;1849;1853;1977;2003;2095;2097;2155;2655;2707;2806;2844;2883
1498	36	3850610.98
1498	37	48.10
1498	38	13.70
1498	39	30.90
1498	40	-60.96
1498	41	-108.69
1498	42	-84.83
1498	43	0
1498	44	68.15
1498	45	3.00
1498	46	0.05
1498	47	85.84
