Moschus moschiferus	prenatal development duration (days)	162
Moschus moschiferus	weight (g)	458.75
Moschus moschiferus	weaning age (days)	106
Moschus moschiferus	litters per year (/year)	1
Moschus moschiferus	onset of fertility (days)	473
Moschus moschiferus	weight (g)	10000
Moschus moschiferus	weaning age (days)	47.14
Moschus moschiferus	temperature in geographic range (0.1°C)	-8.378
Moschus moschiferus	onset of fertility (days)	486.66
Moschus moschiferus	precipitation in geographic range (millimeters per month)	31.16
Moschus moschiferus	potential evapotranspiration rate in geographic range (millimeters per month)	367.73
Moschus moschiferus	body mass (g)	498.39
Moschus moschiferus	longitude (degrees)	124.87
Moschus moschiferus	human population density (individuals per square kilometer)	0
Moschus moschiferus	human population density (individuals per square kilometer)	20.86
Moschus moschiferus	human population density (individuals per square kilometer)	0
Moschus moschiferus	home range (km^2)	0.45
Moschus moschiferus	home range (km^2)	0.13
Moschus moschiferus	gestation period duration (days)	175.92
Moschus moschiferus	longitude (degrees)	83.41
Moschus moschiferus	latitude (degrees)	34.28
Moschus moschiferus	latitude (degrees)	53.39
Moschus moschiferus	longitude (degrees)	166.34
Moschus moschiferus	latitude (degrees)	72.5
Moschus moschiferus	geographic range (size of area) (km^2)	8554234.6
Moschus moschiferus	body length (VT) (mm)	899.99
Moschus moschiferus	body mass (g)	13315.57
Moschus moschiferus	actual evapotranspiration rate in geographic range (millimeters per month)	317.71
Moschus moschiferus	habitat includes	Small river biome
Moschus moschiferus	habitat includes	mountain
Moschus moschiferus	habitat includes	forest
Moschus moschiferus	habitat includes	scrubland
Moschus moschiferus	habitat includes	wet forest
Moschus moschiferus	habitat includes	deciduous forest
Moschus moschiferus	habitat includes	valley
Moschus moschiferus	habitat includes	coniferous forest biome
Moschus moschiferus	habitat includes	Boreal Forests (Taiga)
Moschus moschiferus	habitat includes	arboreal habitat
Moschus moschiferus	habitat includes	montane
Moschus moschiferus	habitat includes	inland cliff
Moschus moschiferus	habitat includes	mountain range
Moschus moschiferus	habitat includes	terrestrial
Moschus moschiferus	habitat includes	marsh
Moschus moschiferus	habitat includes	plateau
Moschus moschiferus	habitat includes	stream
Moschus moschiferus	habitat includes	Large river biome
Moschus moschiferus	ecomorphological guild	fossorial and/or ground dwelling only
Moschus moschiferus	first appearance	Pleistocene Epoch
Moschus moschiferus	skeletal tissue composition	hydroxylapatite
Moschus moschiferus	trophic guild	grazer
Moschus moschiferus	habitat includes	terrestrial habitat
Moschus moschiferus	trophic guild	browser
Moschus moschiferus	motility	actively mobile
Moschus moschiferus	extinction status	extant
Moschus moschiferus	trophic level	herbivore
Moschus moschiferus	primary diet	leaves of herbaceous plants
Moschus moschiferus	primary diet	leaves
Moschus moschiferus	primary diet	plants
Moschus moschiferus	geographic distribution includes	China
Moschus moschiferus	Biogeographic realm	the Palearctic
Moschus moschiferus	ecoregion	Trans-Baikal conifer forests
Moschus moschiferus	ecoregion	Sakhalin Island taiga
Moschus moschiferus	ecoregion	Okhotsk-Manchurian taiga
Moschus moschiferus	ecoregion	Northeast Siberian taiga
Moschus moschiferus	ecoregion	East Siberian taiga
Moschus moschiferus	ecoregion	Sayan montane conifer forests
Moschus moschiferus	ecoregion	Da Hinggan-Dzhagdy Mountains conifer forests
Moschus moschiferus	ecoregion	Altai montane forest and forest steppe
Moschus moschiferus	ecoregion	Western Siberian hemiboreal forests
Moschus moschiferus	ecoregion	Ussuri broadleaf and mixed forests
Moschus moschiferus	ecoregion	Southern Korea evergreen forests
Moschus moschiferus	ecoregion	South Sakhalin-Kurile mixed forests
Moschus moschiferus	ecoregion	Northeast China Plain deciduous forests
Moschus moschiferus	ecoregion	Manchurian mixed forests
Moschus moschiferus	ecoregion	Changbai Mountains mixed forests
Moschus moschiferus	ecoregion	Central Korean deciduous forests
Moschus moschiferus	ecoregion	Trans-Baikal Bald Mountain tundra
Moschus moschiferus	ecoregion	Taimyr-Central Siberian tundra
Moschus moschiferus	ecoregion	Junggar Basin semi-desert
Moschus moschiferus	ecoregion	Great Lakes Basin desert steppe
Moschus moschiferus	ecoregion	Khangai Mountains alpine meadow
Moschus moschiferus	ecoregion	Sayan Alpine meadows and tundra
Moschus moschiferus	ecoregion	Bering tundra
Moschus moschiferus	ecoregion	Cherskii-Kolyma mountain tundra
Moschus moschiferus	ecoregion	Amur meadow steppe
Moschus moschiferus	ecoregion	Nenjiang River grassland
Moschus moschiferus	ecoregion	Suiphun-Khanka meadows and forest meadows
Moschus moschiferus	ecoregion	Altai alpine meadow and tundra
Moschus moschiferus	ecoregion	Mongolian-Manchurian grassland
Moschus moschiferus	ecoregion	Sayan Intermontane steppe
Moschus moschiferus	ecoregion	Selenge-Orkhon forest steppe
Moschus moschiferus	ecoregion	South Siberian forest steppe
Moschus moschiferus	ecoregion	West Siberian taiga
Moschus moschiferus	ecoregion	Altai steppe and semi-desert
Moschus moschiferus	ecoregion	Daurian forest steppe
Moschus moschiferus	ecoregion	Kazakh forest steppe
Moschus moschiferus	geographic distribution includes	India
Moschus moschiferus	conservation status	vulnerable
Moschus moschiferus	habitat is	terrestrial habitat
Moschus moschiferus	behavioral circadian rhythm	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Moschus moschiferus	geographic distribution includes	Mongolia
Moschus moschiferus	geographic distribution includes	Tibet
Archaeotherium ingens	extinction status	extinct
Archaeotherium ingens	skeletal tissue composition	hydroxylapatite
Archaeotherium ingens	trophic level	omnivore
Archaeotherium ingens	motility	actively mobile
Archaeotherium ingens	ecomorphological guild	fossorial and/or ground dwelling only
Archaeotherium ingens	habitat includes	terrestrial habitat
Odocoileus virginianus hiltonensis	habitat includes	plantation
Blastomeryx mollis	last appearance (million years ago)	5.333
Blastomeryx mollis	first appearance (million years ago)	24.8
Blastomeryx mollis	last appearance	Miocene Epoch
Blastomeryx mollis	skeletal tissue composition	hydroxylapatite
Blastomeryx mollis	first appearance	Chattian Age
Blastomeryx mollis	motility	actively mobile
Blastomeryx mollis	ecomorphological guild	fossorial and/or ground dwelling only
Blastomeryx mollis	trophic guild	browser
Blastomeryx mollis	trophic guild	grazer
Blastomeryx mollis	habitat includes	terrestrial habitat
Blastomeryx mollis	extinction status	extinct
Blastomeryx mollis	geographic distribution includes	United States
Protolabis barstowensis	last appearance (million years ago)	13.6
Protolabis barstowensis	first appearance (million years ago)	15.97
Protolabis barstowensis	first appearance	Langhian Age
Protolabis barstowensis	skeletal tissue composition	hydroxylapatite
Protolabis barstowensis	habitat includes	terrestrial habitat
Protolabis barstowensis	ecomorphological guild	fossorial and/or ground dwelling only
Protolabis barstowensis	last appearance	Serravallian Age
Protolabis barstowensis	extinction status	extinct
Protolabis barstowensis	trophic guild	browser
Protolabis barstowensis	motility	actively mobile
Ramoceros palmatus	skeletal tissue composition	hydroxylapatite
Ramoceros palmatus	habitat includes	terrestrial habitat
Ramoceros palmatus	trophic guild	grazer
Ramoceros palmatus	motility	actively mobile
Ramoceros palmatus	ecomorphological guild	fossorial and/or ground dwelling only
Ramoceros palmatus	extinction status	extinct
Ramoceros palmatus	trophic guild	browser
Aepycamelus procerus	last appearance (million years ago)	15.97
Aepycamelus procerus	first appearance (million years ago)	20.43
Aepycamelus procerus	trophic guild	browser
Aepycamelus procerus	first appearance	Burdigalian Age
Aepycamelus procerus	motility	actively mobile
Aepycamelus procerus	skeletal tissue composition	hydroxylapatite
Aepycamelus procerus	habitat includes	terrestrial habitat
Aepycamelus procerus	extinction status	extinct
Aepycamelus procerus	ecomorphological guild	fossorial and/or ground dwelling only
Cephalorhynchus eutropia	body mass (g)	45000
Cephalorhynchus eutropia	habitat includes	river mouth
Cephalorhynchus eutropia	habitat includes	Large river biome
Cephalorhynchus eutropia	habitat includes	brackish water environment
Cephalorhynchus eutropia	habitat includes	Small river biome
Cephalorhynchus eutropia	habitat includes	stream
Cephalorhynchus eutropia	habitat includes	aquatic
Cephalorhynchus eutropia	habitat includes	coastal
Cephalorhynchus eutropia	habitat includes	marine
Cephalorhynchus eutropia	habitat includes	freshwater
Cephalorhynchus eutropia	habitat includes	temperate
Cephalorhynchus eutropia	habitat includes	saline water
Cephalorhynchus eutropia	geographic distribution includes	Brazil
Cephalorhynchus eutropia	geographic distribution includes	Argentina
Cephalorhynchus eutropia	trophic level	carnivore
Cephalorhynchus eutropia	conservation status	near threatened
Cephalorhynchus eutropia	habitat is	freshwater habitat
Cephalorhynchus eutropia	habitat is	marine habitat
Sanitherium schlagintweiti	first appearance (million years ago)	16.9
Sanitherium schlagintweiti	last appearance (million years ago)	13.65
Sanitherium schlagintweiti	motility	actively mobile
Sanitherium schlagintweiti	extinction status	extinct
Sanitherium schlagintweiti	last appearance	Serravallian Age
Sanitherium schlagintweiti	trophic guild	grazer
Sanitherium schlagintweiti	habitat includes	terrestrial habitat
Sanitherium schlagintweiti	trophic guild	browser
Sanitherium schlagintweiti	skeletal tissue composition	hydroxylapatite
Sanitherium schlagintweiti	first appearance	Burdigalian Age
Sanitherium schlagintweiti	ecomorphological guild	fossorial and/or ground dwelling only
Sanitherium schlagintweiti	geographic distribution includes	Greece
Cetotherium gervaisii	first appearance (million years ago)	23.03
Cetotherium gervaisii	last appearance (million years ago)	5.333
Cetotherium gervaisii	extinction status	extinct
Cetotherium gervaisii	trophic guild	suspension feeder
Cetotherium gervaisii	first appearance	Miocene Epoch
Cetotherium gervaisii	skeletal tissue composition	hydroxylapatite
Cetotherium gervaisii	habitat includes	marine habitat
Cetotherium gervaisii	reproduction	viviparous
Cetotherium gervaisii	motility	actively mobile
Bubalus depressicornis	last appearance (million years ago)	0.0117
Bubalus depressicornis	first appearance (million years ago)	2.588
Bubalus depressicornis	weight (g)	155000
Bubalus depressicornis	onset of fertility (days)	730
Bubalus depressicornis	onset of fertility (days)	730
Bubalus depressicornis	litters per year (/year)	1
Bubalus depressicornis	prenatal development duration (days)	300
Bubalus depressicornis	total life span (years)	36.1
Bubalus depressicornis	temperature in geographic range (0.1°C)	19.783
Bubalus depressicornis	onset of fertility (days)	755.15
Bubalus depressicornis	precipitation in geographic range (millimeters per month)	227.75
Bubalus depressicornis	potential evapotranspiration rate in geographic range (millimeters per month)	1867.36
Bubalus depressicornis	longitude (degrees)	121.78
Bubalus depressicornis	total life span (months)	432.96
Bubalus depressicornis	human population density (individuals per square kilometer)	17
Bubalus depressicornis	human population density (individuals per square kilometer)	40
Bubalus depressicornis	human population density (individuals per square kilometer)	17
Bubalus depressicornis	gestation period duration (days)	295.78
Bubalus depressicornis	longitude (degrees)	119.57
Bubalus depressicornis	latitude (degrees)	-3.51
Bubalus depressicornis	latitude (degrees)	-1.33
Bubalus depressicornis	longitude (degrees)	123.99
Bubalus depressicornis	latitude (degrees)	0.85
Bubalus depressicornis	geographic range (size of area) (km^2)	41026.7
Bubalus depressicornis	body length (VT) (mm)	1728.58
Bubalus depressicornis	body mass (g)	256989.27
Bubalus depressicornis	actual evapotranspiration rate in geographic range (millimeters per month)	1814.71
Bubalus depressicornis	habitat includes	mineral spring
Bubalus depressicornis	habitat includes	woodland area
Bubalus depressicornis	habitat includes	mud
Bubalus depressicornis	habitat includes	coastal
Bubalus depressicornis	habitat includes	cliff
Bubalus depressicornis	habitat includes	forest
Bubalus depressicornis	habitat includes	mountain
Bubalus depressicornis	habitat includes	terrestrial
Bubalus depressicornis	habitat includes	swamp
Bubalus depressicornis	habitat includes	marsh
Bubalus depressicornis	habitat includes	aquatic
Bubalus depressicornis	habitat includes	mangrove biome
Bubalus depressicornis	trophic guild	grazer
Bubalus depressicornis	trophic guild	browser
Bubalus depressicornis	extinction status	extant
Bubalus depressicornis	motility	actively mobile
Bubalus depressicornis	skeletal tissue composition	hydroxylapatite
Bubalus depressicornis	ecomorphological guild	fossorial and/or ground dwelling only
Bubalus depressicornis	habitat includes	terrestrial habitat
Bubalus depressicornis	reproduction	viviparous
Bubalus depressicornis	extinction status	extinct
Bubalus depressicornis	first appearance	Pleistocene Epoch
Bubalus depressicornis	trophic level	herbivore
Bubalus depressicornis	primary diet	leaves of herbaceous plants
Bubalus depressicornis	primary diet	leaves of woody plants
Bubalus depressicornis	primary diet	leaves
Bubalus depressicornis	primary diet	fruit
Bubalus depressicornis	primary diet	plants
Bubalus depressicornis	Biogeographic realm	Australasia
Bubalus depressicornis	ecoregion	Sulawesi lowland rain forests
Bubalus depressicornis	ecoregion	Sulawesi montane rain forests
Bubalus depressicornis	conservation status	endangered
Bubalus depressicornis	habitat is	terrestrial habitat
Bubalus depressicornis	behavioral circadian rhythm	diurnal
Bubalus depressicornis	geographic distribution includes	Indonesia
Litocranius walleri	last appearance (million years ago)	0.0117
Litocranius walleri	first appearance (million years ago)	2.588
Litocranius walleri	milk lipids (percent)	2.1
Litocranius walleri	onset of fertility (days)	359
Litocranius walleri	weight (g)	43500
Litocranius walleri	weaning age (days)	241
Litocranius walleri	prenatal development duration (days)	204
Litocranius walleri	total life span (years)	17.3
Litocranius walleri	inter-birth interval (days)	241
Litocranius walleri	temperature in geographic range (0.1°C)	23.878
Litocranius walleri	onset of fertility (days)	841.8200000000001
Litocranius walleri	precipitation in geographic range (millimeters per month)	40.53
Litocranius walleri	animal population density (individuals per square kilometer)	0.43
Litocranius walleri	potential evapotranspiration rate in geographic range (millimeters per month)	1643.47
Litocranius walleri	longitude (degrees)	43.14
Litocranius walleri	total life span (months)	156
Litocranius walleri	inter-birth interval (days)	240.77
Litocranius walleri	human population density (individuals per square kilometer)	1
Litocranius walleri	human population density (individuals per square kilometer)	20.86
Litocranius walleri	human population density (individuals per square kilometer)	2
Litocranius walleri	gestation period duration (days)	204.15
Litocranius walleri	longitude (degrees)	35.26
Litocranius walleri	latitude (degrees)	-5.72
Litocranius walleri	latitude (degrees)	2.96
Litocranius walleri	longitude (degrees)	51.01
Litocranius walleri	latitude (degrees)	11.64
Litocranius walleri	geographic range (size of area) (km^2)	1594552.7
Litocranius walleri	age at first birth (days)	562.7
Litocranius walleri	body length (VT) (mm)	1500
Litocranius walleri	body mass (g)	38804.37
Litocranius walleri	actual evapotranspiration rate in geographic range (millimeters per month)	596.79
Litocranius walleri	habitat includes	terrestrial
Litocranius walleri	habitat includes	woodland area
Litocranius walleri	habitat includes	grassland
Litocranius walleri	habitat includes	dune
Litocranius walleri	habitat includes	desert
Litocranius walleri	habitat includes	arid
Litocranius walleri	habitat includes	coastal
Litocranius walleri	habitat includes	scrubland
Litocranius walleri	habitat includes	lake
Litocranius walleri	habitat includes	savanna
Litocranius walleri	habitat includes	tropical
Litocranius walleri	first appearance	Pleistocene Epoch
Litocranius walleri	motility	actively mobile
Litocranius walleri	trophic guild	grazer
Litocranius walleri	habitat includes	terrestrial habitat
Litocranius walleri	trophic guild	browser
Litocranius walleri	ecomorphological guild	fossorial and/or ground dwelling only
Litocranius walleri	extinction status	extant
Litocranius walleri	reproduction	viviparous
Litocranius walleri	skeletal tissue composition	hydroxylapatite
Litocranius walleri	primary diet	leaves of woody plants
Litocranius walleri	primary diet	leaves
Litocranius walleri	trophic level	herbivore
Litocranius walleri	primary diet	plants
Litocranius walleri	protein composition of milk	protein
Litocranius walleri	carbohydrate composition of milk	carbohydrate
Litocranius walleri	protein composition of milk	casein
Litocranius walleri	protein composition of milk	lactalbumin
Litocranius walleri	Biogeographic realm	the Afrotropics
Litocranius walleri	ecoregion	Masai xeric grasslands and shrublands
Litocranius walleri	ecoregion	Hobyo grasslands and shrublands
Litocranius walleri	ecoregion	Ethiopian xeric grasslands and shrublands
Litocranius walleri	ecoregion	Southern Acacia-Commiphora bushlands and thickets
Litocranius walleri	ecoregion	Somali Acacia-Commiphora bushlands and thickets
Litocranius walleri	ecoregion	Serengeti volcanic grasslands
Litocranius walleri	ecoregion	Northern Acacia-Commiphora bushlands and thickets
Litocranius walleri	habitat is	terrestrial habitat
Litocranius walleri	conservation status	near threatened
Litocranius walleri	geographic distribution includes	Chad
Litocranius walleri	geographic distribution includes	Ethiopia
Litocranius walleri	geographic distribution includes	Mexico
Litocranius walleri	geographic distribution includes	Kenya
Litocranius walleri	geographic distribution includes	Somalia
Oryx beisa callotis	habitat includes	arid
Oryx beisa callotis	habitat includes	grassland
Oryx beisa callotis	habitat includes	terrestrial
Oryx beisa callotis	habitat includes	scrubland
Oryx beisa callotis	habitat includes	woodland area
Oryx beisa callotis	habitat is	terrestrial habitat
Oryx beisa callotis	conservation status	vulnerable
Archaeomeryx optatus	last appearance (million years ago)	37.2
Archaeomeryx optatus	first appearance (million years ago)	48.6
Archaeomeryx optatus	last appearance	Priabonian Age
Archaeomeryx optatus	skeletal tissue composition	hydroxylapatite
Archaeomeryx optatus	motility	actively mobile
Archaeomeryx optatus	first appearance	Ypresian Age
Archaeomeryx optatus	trophic guild	grazer
Archaeomeryx optatus	extinction status	extinct
Archaeomeryx optatus	trophic guild	browser
Archaeomeryx optatus	habitat includes	terrestrial habitat
Archaeomeryx optatus	ecomorphological guild	fossorial and/or ground dwelling only
Kogiopsis floridana	first appearance (million years ago)	13.82
Kogiopsis floridana	last appearance (million years ago)	3.6
Kogiopsis floridana	habitat includes	freshwater habitat
Kogiopsis floridana	skeletal tissue composition	hydroxylapatite
Kogiopsis floridana	habitat includes	marine habitat
Kogiopsis floridana	first appearance	Serravallian Age
Kogiopsis floridana	trophic guild	piscivore
Kogiopsis floridana	extinction status	extinct
Kogiopsis floridana	trophic level	carnivore
Kogiopsis floridana	motility	actively mobile
Kogiopsis floridana	last appearance	Zanclean Age
Kogiopsis floridana	reproduction	viviparous
Madoqua saltiana	weaning age (days)	41.99
Madoqua saltiana	temperature in geographic range (0.1°C)	24.474
Madoqua saltiana	onset of fertility (days)	253.75
Madoqua saltiana	precipitation in geographic range (millimeters per month)	31.6
Madoqua saltiana	potential evapotranspiration rate in geographic range (millimeters per month)	1717.71
Madoqua saltiana	body mass (g)	672.79
Madoqua saltiana	longitude (degrees)	43.68
Madoqua saltiana	total life span (months)	168
Madoqua saltiana	human population density (individuals per square kilometer)	1
Madoqua saltiana	human population density (individuals per square kilometer)	20.77
Madoqua saltiana	human population density (individuals per square kilometer)	3
Madoqua saltiana	longitude (degrees)	35.96
Madoqua saltiana	latitude (degrees)	0.2
Madoqua saltiana	latitude (degrees)	9.77
Madoqua saltiana	longitude (degrees)	51.41
Madoqua saltiana	latitude (degrees)	19.33
Madoqua saltiana	geographic range (size of area) (km^2)	1219720.78
Madoqua saltiana	dispersal age (days)	327.33
Madoqua saltiana	body length (VT) (mm)	595
Madoqua saltiana	body mass (g)	3424.47
Madoqua saltiana	actual evapotranspiration rate in geographic range (millimeters per month)	453.34
Madoqua saltiana	habitat includes	woodland area
Madoqua saltiana	habitat includes	scrubland
Madoqua saltiana	habitat includes	desert scrubland
Madoqua saltiana	habitat includes	terrestrial
Madoqua saltiana	habitat includes	savanna
Madoqua saltiana	habitat includes	grassland
Madoqua saltiana	habitat includes	shrubland
Madoqua saltiana	diet includes	leaves of herbaceous plants
Madoqua saltiana	primary diet	leaves of woody plants
Madoqua saltiana	primary diet	leaves
Madoqua saltiana	primary diet	plants
Madoqua saltiana	trophic level	herbivore
Madoqua saltiana	Biogeographic realm	the Afrotropics
Madoqua saltiana	ecoregion	Eritrean coastal desert
Madoqua saltiana	ecoregion	Ethiopian xeric grasslands and shrublands
Madoqua saltiana	ecoregion	Somali Acacia-Commiphora bushlands and thickets
Madoqua saltiana	ecoregion	Ethiopian montane grasslands and woodlands
Madoqua saltiana	ecoregion	Somali montane xeric woodlands
Madoqua saltiana	ecoregion	Hobyo grasslands and shrublands
Madoqua saltiana	habitat is	terrestrial habitat
Madoqua saltiana	conservation status	least concern
Madoqua saltiana	behavioral circadian rhythm	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Madoqua saltiana	geographic distribution includes	Eritrea
Madoqua saltiana	geographic distribution includes	Ethiopia
Madoqua saltiana	geographic distribution includes	Somalia
Hoplocetus curvidens	first appearance (million years ago)	5.333
Hoplocetus curvidens	last appearance (million years ago)	1.806
Hoplocetus curvidens	last appearance	Gelasian Age
Hoplocetus curvidens	extinction status	extinct
Hoplocetus curvidens	skeletal tissue composition	hydroxylapatite
Hoplocetus curvidens	habitat includes	freshwater habitat
Hoplocetus curvidens	first appearance	Pliocene Epoch
Hoplocetus curvidens	habitat includes	marine habitat
Hoplocetus curvidens	trophic level	carnivore
Hoplocetus curvidens	reproduction	viviparous
Hoplocetus curvidens	motility	actively mobile
Hoplocetus curvidens	geographic distribution includes	France
Hoplocetus curvidens	geographic distribution includes	United Kingdom
Platygonus compressus	geographic distribution includes	United States
Bison occidentalis	habitat includes	steppe
Otekaikea marplesi	first appearance (million years ago)	25.2
Otekaikea marplesi	last appearance (million years ago)	21.7
Otekaikea marplesi	trophic level	carnivore
Otekaikea marplesi	skeletal tissue composition	hydroxylapatite
Otekaikea marplesi	extinction status	extinct
Otekaikea marplesi	reproduction	viviparous
Otekaikea marplesi	habitat includes	marine habitat
Otekaikea marplesi	motility	actively mobile
Otekaikea marplesi	habitat includes	freshwater habitat
Otekaikea marplesi	last appearance	Aquitanian Age
Otekaikea marplesi	first appearance	Chattian Age
Metriotherium sarelense	last appearance (million years ago)	23.03
Metriotherium sarelense	first appearance (million years ago)	28.4
Metriotherium sarelense	last appearance	Chattian Age
Metriotherium sarelense	motility	actively mobile
Metriotherium sarelense	habitat includes	terrestrial habitat
Metriotherium sarelense	skeletal tissue composition	hydroxylapatite
Metriotherium sarelense	extinction status	extinct
Metriotherium sarelense	trophic guild	frugivore
Metriotherium sarelense	ecomorphological guild	fossorial and/or ground dwelling only
Metriotherium sarelense	first appearance	Oligocene Epoch
Metriotherium sarelense	trophic level	omnivore
Alcelaphus buselaphus cokii	habitat includes	terrestrial
Alcelaphus buselaphus cokii	habitat is	terrestrial habitat
Alcelaphus buselaphus cokii	conservation status	least concern
Antiacodon vanvaleni	last appearance (million years ago)	46.2
Antiacodon vanvaleni	first appearance (million years ago)	50.3
Antiacodon vanvaleni	trophic guild	grazer
Antiacodon vanvaleni	extinction status	extinct
Antiacodon vanvaleni	skeletal tissue composition	hydroxylapatite
Antiacodon vanvaleni	ecomorphological guild	fossorial and/or ground dwelling only
Antiacodon vanvaleni	motility	actively mobile
Antiacodon vanvaleni	last appearance	Lutetian Age
Antiacodon vanvaleni	trophic guild	browser
Antiacodon vanvaleni	first appearance	Ypresian Age
Antiacodon vanvaleni	habitat includes	terrestrial habitat
Antiacodon vanvaleni	geographic distribution includes	United States
Ottoceros peacevalleyensis	first appearance (million years ago)	10.3
Ottoceros peacevalleyensis	last appearance (million years ago)	4.9
Ottoceros peacevalleyensis	skeletal tissue composition	hydroxylapatite
Ottoceros peacevalleyensis	habitat includes	terrestrial habitat
Ottoceros peacevalleyensis	first appearance	Tortonian Age
Ottoceros peacevalleyensis	extinction status	extinct
Ottoceros peacevalleyensis	last appearance	Zanclean Age
Ottoceros peacevalleyensis	trophic guild	grazer
Ottoceros peacevalleyensis	motility	actively mobile
Ottoceros peacevalleyensis	trophic guild	browser
Ottoceros peacevalleyensis	ecomorphological guild	fossorial and/or ground dwelling only
Dama dama	first appearance (million years ago)	2.588
Dama dama	onset of fertility (days)	507
Dama dama	weaning age (days)	183
Dama dama	weight (g)	4500
Dama dama	weight (g)	70000
Dama dama	onset of fertility (days)	487
Dama dama	total life span (years)	21.1
Dama dama	weight (g)	22570
Dama dama	litters per year (/year)	1
Dama dama	prenatal development duration (days)	233
Dama dama	inter-birth interval (days)	365
Dama dama	body mass (g)	16720.38
Dama dama	weaning age (days)	177.63
Dama dama	temperature in geographic range (0.1°C)	7.991
Dama dama	onset of fertility (days)	543.28
Dama dama	precipitation in geographic range (millimeters per month)	58.52
Dama dama	animal population density (individuals per square kilometer)	21.99
Dama dama	potential evapotranspiration rate in geographic range (millimeters per month)	576.21
Dama dama	body length (VT) (mm)	621.14
Dama dama	body mass (g)	4698.44
Dama dama	longitude (degrees)	12.09
Dama dama	total life span (months)	300
Dama dama	inter-birth interval (days)	365
Dama dama	human population density (individuals per square kilometer)	1
Dama dama	human population density (individuals per square kilometer)	128.41
Dama dama	human population density (individuals per square kilometer)	15
Dama dama	home range (km^2)	0.61
Dama dama	home range (km^2)	0.71
Dama dama	gestation period duration (days)	230
Dama dama	longitude (degrees)	-10.47
Dama dama	latitude (degrees)	36.01
Dama dama	latitude (degrees)	48.26
Dama dama	longitude (degrees)	34.67
Dama dama	latitude (degrees)	60.52
Dama dama	geographic range (size of area) (km^2)	3081759.24
Dama dama	dispersal age (days)	319.37
Dama dama	age at first birth (days)	1095
Dama dama	body mass (g)	57224.61
Dama dama	actual evapotranspiration rate in geographic range (millimeters per month)	475.08
Dama dama	habitat includes	scrubland
Dama dama	habitat includes	temperate
Dama dama	habitat includes	plantation
Dama dama	habitat includes	savanna
Dama dama	habitat includes	broadleaf forest biome
Dama dama	habitat includes	grassland
Dama dama	habitat includes	oceanic island
Dama dama	habitat includes	coastal
Dama dama	habitat includes	dune
Dama dama	habitat includes	forest
Dama dama	habitat includes	woodland area
Dama dama	habitat includes	montane
Dama dama	habitat includes	terrestrial
Dama dama	habitat includes	mixed forest biome
Dama dama	habitat includes	chaparral
Dama dama	trophic guild	browser
Dama dama	motility	actively mobile
Dama dama	ecomorphological guild	fossorial and/or ground dwelling only
Dama dama	reproduction	viviparous
Dama dama	extinction status	extant
Dama dama	skeletal tissue composition	hydroxylapatite
Dama dama	last appearance	Holocene Epoch
Dama dama	trophic guild	grazer
Dama dama	first appearance	Pleistocene Epoch
Dama dama	habitat includes	terrestrial habitat
Dama dama	trophic level	herbivore
Dama dama	primary diet	leaves of herbaceous plants
Dama dama	diet includes	leaves of woody plants
Dama dama	primary diet	leaves
Dama dama	primary diet	plants
Dama dama	introduced range includes	contiguous United States
Dama dama	Biogeographic realm	the Palearctic
Dama dama	ecoregion	Euxine-Colchic broadleaf forests
Dama dama	ecoregion	North Atlantic moist mixed forests
Dama dama	ecoregion	East European forest steppe
Dama dama	ecoregion	English Lowlands beech forests
Dama dama	ecoregion	Central European mixed forests
Dama dama	ecoregion	Dinaric Mountains mixed forests
Dama dama	ecoregion	Cantabrian mixed forests
Dama dama	ecoregion	Celtic broadleaf forests
Dama dama	ecoregion	Alps conifer and mixed forests
Dama dama	ecoregion	Caledon conifer forests
Dama dama	ecoregion	Sarmatic mixed forests
Dama dama	ecoregion	Western European broadleaf forests
Dama dama	ecoregion	Pyrenees conifer and mixed forests
Dama dama	ecoregion	Rodope montane mixed forests
Dama dama	ecoregion	Pannonian mixed forests
Dama dama	ecoregion	Po Basin mixed forests
Dama dama	ecoregion	Baltic mixed forests
Dama dama	ecoregion	Balkan mixed forests
Dama dama	ecoregion	Atlantic mixed forests
Dama dama	ecoregion	Appenine deciduous montane forests
Dama dama	ecoregion	Illyrian deciduous forests
Dama dama	ecoregion	Italian sclerophyllous and semi-deciduous forests
Dama dama	ecoregion	Northeastern Spain and Southern France Mediterranean forests
Dama dama	ecoregion	Northwest Iberian montane forests
Dama dama	ecoregion	Southeastern Iberian shrubs and woodlands
Dama dama	ecoregion	Southwest Iberian Mediterranean sclerophyllous and mixed forests
Dama dama	ecoregion	Carpathian montane forests
Dama dama	ecoregion	Scandinavian coastal conifer forests
Dama dama	ecoregion	Scandinavian and Russian taiga
Dama dama	ecoregion	Pontic steppe
Dama dama	ecoregion	Scandinavian Montane Birch forest and grasslands
Dama dama	ecoregion	Aegean and Western Turkey sclerophyllous and mixed forests
Dama dama	ecoregion	Iberian conifer forests
Dama dama	ecoregion	Iberian sclerophyllous and semi-deciduous forests
Dama dama	geographic distribution includes	Norway
Dama dama	geographic distribution includes	Denmark
Dama dama	habitat is	terrestrial habitat
Dama dama	conservation status	least concern
Dama dama	geographic distribution includes	gazetteer php p details id australia
