tsn	tsn_accepted
8311196	2438626
2438627	2438626
8231598	2438595
8873054	
9742032	
7617427	4264068
7882433	4264068
8197499	2433281
5816558	8474532
8780442	2438147
9185714	2438147
8924629	2438147
9075828	2438147
8180837	2438147
8868483	2438147
8880855	2438147
8834458	2438147
9172313	2438147
7362635	2438147
9017014	2438147
9029916	2438147
9125506	2438147
8792286	2438147
9701210	
8529690	
8842083	
9613314	2437590
8461019	2437590
8667210	2437590
2438065	5786915
8731877	
5786870	2438943
5786868	2438943
5786871	2438943
9111967	4266397
5787534	4266425
8837036	2438712
9220614	2438712
8912920	2438712
8386131	2438712
7635123	2438712
7553475	2438712
8270451	2438712
7985562	2438712
7446100	2438712
8061058	2438712
8984112	2438712
7948526	2438712
6164779	7194162
6164778	7194162
9000203	6164981
6164627	7193927
8746381	6164590
6164596	6164590
6164609	6164590
2435125	6164590
9164058	7193927
6164616	6164590
6164606	6164590
9015612	6164590
6164607	6164590
8916934	7193927
6164597	6164590
2435140	6164590
2435106	6164590
6164601	6164590
6164618	6164590
6164608	6164590
6164619	6164590
6164617	6164590
6164613	6164590
6164594	6164590
6164592	6164590
6164602	6164590
6164595	6164590
6164615	6164590
6164621	6164590
6164599	6164590
6164593	6164590
9037937	7193927
6164612	6164590
6164605	6164590
8773192	7193927
2435122	6164590
6164610	6164590
6164598	6164590
6164614	6164590
6164620	6164590
2435109	6164590
2438085	5786919
8166684	5786919
9133791	4265013
8980092	4265013
4409222	4265013
2438666	4265013
4409223	4265013
8746502	4265013
8970941	5706975
4267407	4264373
4826877	
7975884	4267095
7593223	4267095
8033405	4267095
8834493	4267095
5787416	4266841
8767673	4266771
8911135	4266765
8922011	5706845
9442552	9516292
9638314	9516292
4826881	
4826880	
7395002	
2437586	5706515
6164591	6164590
9256531	5446
9491963	2437590
6164603	6164590
2437589	2437590
6164604	6164590
9395325	5446
4971604	9438920
8613779	5936085
8688875	9323155
9521179	9401961
9250170	9401961
8496789	9401961
9553474	9406230
8565025	9406230
9537605	4971182
4973002	9109910
4971184	9332301
2439312	2438943
2438161	2438943
8705960	6164345
4973690	9315498
6164600	6164590
9428678	8672162
9325305	9516292
9325180	9516292
4974214	9509787
4969549	8845602
9382427	8845602
9267023	8845602
8534391	8845602
5218705	5706975
2437305	7640191
6164611	6164590
7712855	
9320320	
9259418	
9437465	
9483247	
9285990	
9475374	
9503711	
9479066	3240255
9596297	
9409676	
9575530	
8556812	3240255
8625899	3240255
8498254	3240255
9604424	
9293533	
8572504	3240255
8603070	3240255
9625289	
9454997	
8513283	3240255
8707345	3240255
9529156	
8450061	3240255
8545683	3240255
9644974	3240255
9357383	
9266661	
9337625	
9242774	
9737910	
9429877	
9312907	
9397332	
8654322	3240255
9371536	
9500754	
9382042	
9457932	
9578585	
9269541	
9713807	
9278216	
9301317	
9373065	
8539383	8681250
9467143	
9491505	
4970868	8681250
9587922	
9607440	
9482451	
4832657	
8650283	9373457
4832660	
9633816	
4827468	
7586678	4264988
2437808	4264988
4832651	2440321
2440312	2440321
4832655	2440321
8530488	4829942
4825848	4825846
4825847	4825846
4827385	2436453
4827371	2436453
4827406	2436453
3239659	2436453
4827379	2436453
4827375	2436453
4827395	2436453
4827377	7826251
4827369	2436453
4827374	2436453
3239585	2436453
4827373	2436453
4827404	2436453
4827372	2436453
6006365	2436453
4827378	2436453
8138070	2436453
3239655	2436453
4827401	2436453
4827380	2436453
4827384	2436453
4827411	2436453
3239658	2436453
4827376	2436453
3239657	2436453
4827383	2436453
4827403	2436453
4827398	2436453
8562406	4827154
4833942	2435092
9234812	4971369
4835570	5220128
9541412	4971177
8910187	
8512281	7404826
2437319	7404826
5220020	2440440
5220019	2440440
4351785	2440440
4351782	2440440
2440444	2440440
4351786	2440440
8505536	4974096
5787665	2432546
4969081	
9528277	
4971961	
9431066	8040550
9327085	4974339
8433191	5220064
2440594	5220064
4351633	5220064
5220065	5220064
5722693	5220064
8502737	5218819
8630727	5218819
9356818	5218819
8408581	5218819
8445809	5218819
8649326	5218819
8058532	5218819
8567815	5218819
8591287	9495554
8599360	8598294
8521774	4971519
7759759	4263000
9577445	4263000
6066811	4264701
9039331	2438158
7987230	2438158
8022026	2438158
7516254	2438158
8488336	
8846867	2441151
9355991	2441151
8634421	2441151
9825242	2441151
8759692	2441151
9681615	2441151
9052953	2441151
8581514	2441151
9089197	2441151
8994410	2441151
8587318	8867403
8509288	8867403
8484389	8867403
8694599	8867403
8916691	2436262
8888755	2436262
7970399	2438647
7532496	2438647
9128400	2438647
4409241	2438647
7994026	2438647
8921897	2438647
8015206	2438647
9810032	
8977074	8743736
8611199	8336123
8564068	6165122
7430725	4265078
9183922	4265279
8779634	4266483
9151500	5707261
2433677	6163933
2433678	6163933
6163934	6163933
2433675	6163933
8490800	8519655
7739810	5219881
8885994	5219881
8275225	5219881
7758298	5219881
8977386	5219881
8829452	5219881
8919482	5219881
2437342	2437338
9460597	2439382
4267443	4264471
4287937	2436073
6163373	2436073
6163374	2436073
8090192	5706328
2437324	7548484
9805753	
5722750	2440440
9510089	2440440
4351783	2440440
9400761	8867403
4264582	8743736
8829734	8743736
9209629	2441151
8959234	2441151
8813445	2441151
9410250	8519655
9338183	8519655
9429280	8519655
9361465	3240255
9405547	3240255
9524879	3240255
9349996	8681250
4970918	8681250
9300704	8681250
9447528	7404826
2440443	2440440
4351632	5220064
9605023	5218819
9294094	5218819
9483864	5218819
9246734	3240255
9629621	3240255
9554152	3240255
8588723	9587826
9245122	4974884
8446639	9373457
9617760	4973363
4969296	8492244
9346292	9182716
4971756	9182716
9545477	4827154
8668071	9552379
9306505	9423239
9618473	9423239
8447223	9423239
9329882	9437706
4969499	9437706
4970135	9490201
9300078	9490201
4973822	9495554
4972465	9183884
9608989	9353027
9273163	9378322
8458892	9378322
4970284	8867403
8793348	8867403
9366222	8867403
4969293	8539362
4973817	9301273
4973614	9492774
8463474	9430097
4971172	9393845
8438293	2437338
4970431	8598235
8627718	9622876
9310644	9622876
5219929	4263000
9548456	2441151
9530575	2441151
9241435	2441151
5220188	5706328
9286428	
9284479	
9475825	
9249687	
9402434	
9364555	
9521662	
9596781	
4971186	4832682
9557332	
9482793	
9586060	
9392167	
9374889	
9568015	
8500860	3240204
9402198	
9596516	
9385080	
9381832	
9266446	
9734250	
9605783	
8586034	9682
4352076	9682
9410991	
9338912	
9623950	
9584841	9682
8485601	9682
4832512	9682
8611893	9682
9311674	
9548549	
9294819	
9428533	
8462370	9682
9356089	
9241524	
4832621	
5428934	
4827197	
7813857	5219880
8600258	
7237035	
4832683	
3239590	
4832448	3240244
3240245	3240244
4832447	3240244
3240545	2437613
4829295	4829294
8458462	4825853
4826852	7706121
4826853	7706121
3240161	7706121
4826851	7706121
4826846	7706121
4826855	7706121
4826856	7706121
4826847	7706121
4825964	2440302
4830307	4830306
5428906	4833238
9609582	2432317
4831870	2432379
8439450	4972941
9475439	4972941
9135061	2438151
8747621	2438151
8825748	2438151
9066349	2438151
8981330	2438151
8911614	5220130
9219294	2438633
8838216	2438633
2438629	2438633
8767311	5220123
8629200	
8134841	5219493
9327828	9519152
4971428	9519152
6075914	5220050
7710214	5220050
4351616	5220050
2440572	5220050
5722682	5220050
5722683	5220050
5722686	5220050
4351618	5220050
4351605	5220050
2440561	5220050
5722684	5220050
5220051	5220050
4351617	5220050
5722681	5220050
4351615	5220050
4351619	5220050
9429221	
8792844	
4826857	
8836715	2434917
8672122	4973232
8688190	
4969090	
8586732	9259284
8611144	9259284
7788028	7905336
9448138	7905336
8480894	5220055
5722709	5220055
2440578	5220055
5722716	5220055
5722707	5220055
5722715	5220055
5722713	5220055
4351660	5220055
7875689	5220055
4351672	5220055
5722714	5220055
2440577	5220055
5722721	5220055
5722723	5220055
5722717	5220055
8498359	5220055
5722720	5220055
5722705	5220055
5722706	5220055
4351659	5220055
2440575	5220055
4351658	5220055
4351679	5220055
4351689	5220055
8320360	5220055
2440580	5220055
5220059	5220055
5722725	5220055
4351675	5220055
4351688	5220055
4351667	5220055
4351652	5220055
2440579	5220055
5722719	5220055
4351684	5220055
5722712	5220055
4351655	5220055
2440583	5220055
5722727	5220055
5722726	5220055
5722728	5220055
9529445	5220055
4351678	5220055
8497178	4975063
8624685	4975063
8569318	
9030514	
8793105	
8248592	2437723
9055379	2437723
8487051	4969966
8506562	4969966
8584486	4969966
8563775	4969966
8697746	4969966
4409244	2438637
4826909	2435446
4266924	8179505
9218874	
8853310	7261703
8573813	4263701
8743350	4266897
9071154	4266897
8830154	4266897
8976645	4266897
5787531	7261894
8053925	6163499
2432297	7811464
4266165	7811464
9166208	6165114
8639578	6163971
8797360	6163971
8692922	6163971
8438158	6163971
8559448	6163971
8510774	6163971
8640352	6163971
6163937	6163936
8881023	6163989
8886780	7261911
2432350	7261800
5787614	7261800
8982778	4264361
7775780	2437729
8216623	2437729
8419300	2437729
8237838	2437729
8293506	2437729
7395941	2437729
7796308	2437729
8114051	2437729
7722425	2437729
7895998	2437729
7702182	2437729
8816118	2437729
7604312	2437729
4826833	
5816440	
5220057	5220055
5722708	5220055
4351687	5220055
5722722	5220055
7454485	2435446
4970881	9682
9275378	9682
9293459	4972941
9524142	4969966
9319655	7905336
2437299	7905336
4351683	5220055
4351666	5220055
6075916	5220050
4351612	5220050
6075912	5220050
6075910	5220050
9242500	5220055
5220056	5220055
9450153	4969966
9550070	2434917
9242946	2434917
9494541	9682
9420781	9682
4973658	9637762
4970796	9303574
8829731	5220130
9364630	4974106
7450729	9472027
5219494	5219493
4974108	9357764
8550376	9366413
8516794	9303319
4970562	9259284
5220058	5220055
5722724	5220055
4971370	9349098
8056146	8825643
9486620	8825643
4974086	8914605
4974166	9547665
9240714	9547665
4973818	9305093
8661342	9413255
4972162	9527646
9336188	9527646
9456237	
9576814	
9624074	
9383698	
9267826	
8451328	
9577295	
9268304	
9502496	
9691091	
9549745	
9312771	
9529311	
9814607	
8560751	5311
9242627	
9258283	
9792754	
9337777	
9429732	
9530342	
8655747	
9428669	
8656456	3240024
9347786	
9419358	
9672785	
9493061	
9276762	
9465549	
9302789	
4974125	3240024
9614465	
4834241	4834245
3239869	2433373
3239868	2433373
7990069	2438163
4828988	2438490
4828986	2439159
4828991	2438490
4828989	2438490
4828903	5219748
4828904	5219748
3240737	2438490
4828990	2438490
4828992	2438490
5429057	5219748
4828928	4265032
9535172	5219748
4828994	2438873
4828835	2439345
4828987	2439159
7485839	5219748
3240736	2438490
4828905	5219748
4828562	2439096
4828224	2438552
7354657	2438474
4828450	2437726
4828362	2438470
4828578	2439128
3240648	2437958
4828330	2437958
4827875	7261365
4825400	7261365
3240615	3240614
4833058	
4833097	
8008028	5218562
9504824	4972974
9333336	
4833312	
4833695	
4833288	
3240048	
4833069	
3240040	
4833080	
4970259	
5428993	
4833098	
4969376	9478168
9480529	9478168
4833295	
5219341	
3240041	
4833332	
2433550	
4833090	
4833324	
4830215	
4974984	8826198
4833313	
9450733	
9434218	
9393923	9373098
4833306	
4351462	2440314
4351466	2440314
8449122	2440314
9216073	2440314
4351459	2440314
8179423	2440314
2440315	2440314
4351465	2440314
8653236	2440314
7621533	2440314
2440318	2440314
4351464	2440314
4351461	2440314
4351485	2440314
7798158	7262035
7940502	7262035
4267132	7262035
8069154	7262035
7262036	7262035
7438378	7262035
7872397	2436617
6142039	2436617
8988572	2436617
8707255	9321958
7472504	8033239
9289995	8446669
4973025	8802623
9462474	9518324
4971586	8549843
5707300	7905120
7404626	7905120
9235563	7840051
8838023	
7749097	5218573
4941453	9332088
9435439	9332088
8009320	2438479
8585946	
8629351	
9384201	4973570
4970404	9043501
7974411	2436432
4267349	2436432
8034883	2436432
8249310	2436432
9528666	2436432
9279956	2436432
8707094	2436432
7455068	2436432
7262076	2436432
9546833	2439554
8642898	8513756
8556314	8513756
4972998	9572849
9614485	4969366
2436159	2436158
8504373	4974713
8700314	4974713
8609243	5936116
8588559	5936116
9530899	5936116
8483216	5936116
2435524	2435721
8500010	5936304
8570671	5936304
8617687	9489364
7715128	4266945
9099235	
8593615	8678422
2435732	2435731
2435733	2435731
7710651	2439261
9190592	2439261
7479317	2439261
8851021	2439261
8229024	2439261
8306029	2439261
4409182	2439261
7784231	2439261
7407456	2439261
7904675	2439261
9107656	2439261
8723411	2439261
9057116	2439261
7602521	2439261
9639341	2439261
7404163	2439261
4828635	2439261
8105252	2439261
8990361	2439261
8955000	2439261
9093616	2439261
7787670	2439261
8755959	2439261
8817267	2439261
8225513	2439261
5786068	4267329
5786067	4267329
5786066	4267329
9019084	2440899
7437524	2440899
8261169	2440899
5707303	5786464
8786071	7740958
4972501	9271872
9460448	9271872
8615139	9337136
4972108	9555854
4971145	9582588
7470296	2437829
9291308	5936403
9537526	9421647
9339722	9185595
4974220	9185595
8561069	2434584
5787296	5706909
4973561	8559188
8701072	5219153
8684045	5219153
8680692	5219153
8628608	5219153
8472465	5219153
8631767	5219153
8521681	5219153
8444894	5219153
8447713	5219153
8518710	5219153
8597273	5219153
8566815	5219153
8489862	5219153
8548287	5219153
8581434	5219153
8600385	5219153
8551289	5219153
8651522	5219153
8503697	5219153
8475313	5219153
9509786	5739453
9218407	4266432
9070036	7261888
4266948	8703327
2436487	8703327
7651089	5218709
9443505	8653383
8470924	8653383
8546577	8653383
8602155	8653383
8678894	8653383
8523341	8653383
7425875	2437800
9111274	2437800
8248659	2437800
9116454	6163475
8981688	4265922
9173259	4262441
5218789	5218788
2441219	4262867
2432404	4266084
5218463	4266281
4351482	2440314
9550342	2436432
9430328	2436432
4351460	2440314
9588397	2440314
9522913	2436617
8464484	2439261
9439800	4974713
9428097	5936116
4266563	8033239
7764643	2436432
8181583	2434584
4267368	2440899
6164565	7740958
9248218	
9555789	
5706686	5219674
5706699	5219674
7261615	5219674
3240182	3240181
4287963	2440308
8544417	2440331
7373401	2440308
4352110	2440331
8605175	2440308
2440329	2440331
8592588	2440308
4287964	2440331
4287965	2440331
8689014	2440308
4352084	2440308
4352088	2440331
4352087	2440331
4972235	4825697
4828918	2438757
3240550	3240549
4828919	2438757
4828915	2438757
8188734	2438757
4828917	2438757
4829005	5219728
4829004	5219728
4828942	2438401
4829404	3240549
4828920	2438757
4828446	2438913
7761178	5219841
4828448	2438913
4828318	5219841
4828420	4264855
3240713	3240563
8704512	4834526
8500683	4834526
8569969	4834526
3239877	4834526
4831039	2436251
4831063	2436212
4831038	2436251
9283443	
8761687	5706769
9095035	2438953
8808105	2438953
9518983	2438953
7369584	2438953
8181521	5706769
8141303	2438953
7822685	2438953
4409189	5706769
7630112	2438953
8189392	2438953
8142243	2438953
7623542	5706769
8149146	5706769
7983049	5706769
8722177	2438953
8273001	5706769
7869414	2438953
7520321	5706769
7370455	2438953
8350479	5706769
7830245	5706769
7363258	5706769
8957149	5706769
2439138	5706769
8764894	2438953
8688391	9332410
9362546	9332410
8514764	9332410
8555237	9332410
8560994	
9669303	
9777526	
9498865	4975067
5219540	5786456
9491596	5786456
8227743	5786456
8295441	7872906
7886139	7872906
7972972	7872906
8409007	7872906
8360968	7872906
7574753	7872906
8283423	7872906
8124198	7872906
7840129	7872906
7961158	7872906
9536325	7872906
8048184	7872906
7926533	7872906
7469500	7872906
8206546	7872906
7530102	7872906
7458192	7872906
7613878	7872906
7386508	7872906
9360339	
9446833	
8695494	8508518
8694990	2433177
4265409	2433177
8394689	2433177
8976712	4264920
9071079	4264920
8770744	2438520
8107930	4264920
9228420	4264920
5786769	4264920
8899459	2438520
2439259	4264920
8830085	4264920
9130302	4264920
9167490	4264920
8920102	4264920
8708266	4970444
8452251	4970444
8574936	4970444
8496008	4970444
8573353	4970444
8497479	4970444
8623426	4970444
7487622	5963040
5963039	5963040
7853439	5219835
7779194	5219835
8916355	5219835
8234243	5219835
4409139	5219835
7412357	5219835
7719001	5219835
9038556	5219835
4970879	
8451401	8866426
8573981	8866426
9254197	8866426
8496911	8866426
8624389	8866426
2439495	4262922
7610688	5220136
8412518	5220136
8209973	5220136
8120713	5220136
7973622	5220136
7889536	5220136
7411473	5220136
7389751	5220136
8433202	5220136
7619636	2439278
7880172	2439278
8683760	4973640
9276655	5219587
8009728	5219587
8924221	5219587
9056604	
9417858	2436613
8877016	2438531
7889096	8412031
8540101	8510715
8492991	8510715
8529692	8510715
8455191	8510715
8671804	8510715
8620065	8510715
8482981	8510715
8608982	8510715
8660309	8510715
8578153	8510715
8692989	8510715
8464913	8510715
8704722	8510715
8588814	8510715
8455308	8981326
5707183	7523053
8399029	2432579
9186509	5219839
7645710	5219839
5786913	5219839
7615491	5219839
8871393	2439051
9182542	2439051
7858869	5786462
5707299	5786453
9464793	5786462
7640400	5786462
5787057	5220168
8735239	
8951016	2439406
9385934	2439406
2439274	4264918
9003841	4264918
9199561	4264918
8134448	4264918
8768439	4264918
7876097	4264918
8196164	4264918
8699446	9568567
5218487	4266294
7423419	2438428
9190268	8780110
2434941	2434935
8833785	5707012
8953522	4266492
9227338	4266395
5786382	7262014
5786384	7262014
9140524	7262014
2440644	7059481
4351506	7059481
5722654	7059481
2440643	7059481
4351511	7059481
4351508	7059481
4351512	7059481
4351510	7059481
2440642	7059481
4351509	7059481
4351514	7059481
9072700	5707256
8563178	8507103
9502964	8507103
9576322	8507103
8740265	9074606
8802150	7261755
9156472	5706812
9132335	5219434
8918208	5219434
2441216	4262876
9369795	4971675
8605787	4973987
8207006	2432602
7934568	5218767
9439964	2438953
4969771	9332410
8683871	9432067
9307532	7872906
9368426	8508518
2438519	2438520
9507683	4970444
9397783	8866426
9487579	8866426
9608873	8866426
4970180	8866426
4974468	9292175
8444189	9594579
8610987	9366717
4972552	9618773
8595509	9333113
9434422	9333113
8504753	9360991
4969451	8981326
