pantheria_tax_id	pantheria_tax_label
4214	Rhinolophus subbadius
4215	Rhinolophus subrufus
4216	Rhinolophus swinnyi
4217	Rhinolophus thomasi
4218	Rhinolophus trifoliatus
4219	Rhinolophus virgo
4220	Rhinolophus yunanensis
4221	Rhinolophus ziama
4222	Rhinonicteris aurantia
4223	Rhinophylla alethina
4224	Rhinophylla fischerae
4225	Rhinophylla pumilio
4226	Rhinopithecus avunculus
4227	Rhinopithecus bieti
4228	Rhinopithecus brelichi
4229	Rhinopithecus roxellana
4230	Rhinopoma hardwickii
4231	Rhinopoma macinnesi
4232	Rhinopoma microphyllum
4233	Rhinopoma muscatellum
4234	Rhinosciurus laticaudatus
4235	Rhipidomys austrinus
4236	Rhipidomys caucensis
4237	Rhipidomys couesi
4238	Rhipidomys emiliae
4239	Rhipidomys fulviventer
4240	Rhipidomys gardneri
4241	Rhipidomys latimanus
4242	Rhipidomys leucodactylus
4243	Saguinus geoffroyi
4244	Saguinus graellsi
4245	Saguinus imperator
4246	Saguinus inustus
4247	Saguinus labiatus
4248	Saguinus leucopus
4249	Saguinus martinsi
4250	Saguinus melanoleucus
4251	Saguinus midas
4252	Saguinus mystax
4253	Saguinus niger
4254	Saguinus nigricollis
4255	Saguinus oedipus
4256	Saguinus pileatus
4257	Saguinus tripartitus
4258	Saiga borealis
4259	Saiga tatarica
4260	Saimiri boliviensis
4261	Spalax graecus
4262	Spalax judaei
4263	Spalax leucodon
4264	Spalax microphthalmus
4265	Spalax nehringi
4266	Spalax uralensis
4267	Spalax zemni
4268	Spelaeomys florensis
4269	Speothos venaticus
4270	Spermophilopsis leptodactylus
4271	Spermophilus adocetus
4272	Spermophilus alashanicus
4273	Spermophilus annulatus
4274	Spermophilus armatus
4275	Spermophilus atricapillus
4276	Spermophilus beecheyi
4277	Spermophilus beldingi
4278	Sorex planiceps
4279	Sorex portenkoi
4280	Sorex preblei
4281	Sorex pribilofensis
4282	Sorex raddei
4283	Sorex roboratus
4284	Sorex samniticus
4285	Sorex satunini
4286	Sorex saussurei
4287	Sorex sclateri
4288	Sorex shinto
4289	Sorex sinalis
4290	Sorex sonomae
4291	Sorex stizodon
4292	Sorex tenellus
4293	Sorex thibetanus
4294	Sorex trowbridgii
4295	Sorex tundrensis
4296	Sorex ugyunak
4297	Sorex unguiculatus
4298	Sorex vagrans
4299	Spermophilus brevicauda
4300	Spermophilus brunneus
4301	Spermophilus canus
4302	Spermophilus citellus
4303	Spermophilus columbianus
4304	Spermophilus dauricus
4305	Spermophilus elegans
4306	Saimiri oerstedii
4307	Saimiri sciureus
4308	Saimiri ustus
4309	Saimiri vanzolinii
4310	Salanoia concolor
4311	Salinoctomys loschalchalerosorum
4312	Salinomys delicatus
4313	Salpingotulus michaelis
4314	Salpingotus crassicauda
4315	Salpingotus heptneri
4316	Salpingotus kozlovi
4317	Salpingotus pallidus
4318	Salpingotus thomasi
4319	Sarcophilus harrisii
4320	Sauromys petrophilus
4321	Scalopus aquaticus
4322	Scapanulus oweni
4323	Scapanus latimanus
4324	Scapanus orarius
4325	Scapanus townsendii
4326	Scapteromys aquaticus
4327	Scapteromys tumidus
4328	Scaptochirus moschatus
4329	Scaptonyx fusicaudus
4330	Sciurillus pusillus
4331	Sciurotamias davidianus
4332	Sciurotamias forresti
4333	Sciurus aberti
4334	Sciurus aestuans
4335	Sciurus alleni
4336	Sciurus anomalus
4337	Sciurus arizonensis
4338	Sciurus aureogaster
4339	Sciurus carolinensis
4340	Sciurus colliaei
4341	Sciurus deppei
4342	Sciurus flammifer
4343	Sciurus gilvigularis
4344	Sciurus granatensis
4345	Sciurus griseus
4346	Sciurus ignitus
4347	Sciurus igniventris
4348	Sciurus lis
4349	Sciurus nayaritensis
4350	Sciurus niger
4351	Sciurus oculatus
4352	Sciurus pucheranii
4353	Sciurus pyrrhinus
4354	Sciurus richmondi
4355	Sciurus sanborni
4356	Sciurus spadiceus
4357	Sciurus stramineus
4358	Sciurus variegatoides
4359	Sciurus vulgaris
4360	Sciurus yucatanensis
4361	Scleronycteris ega
4362	Scolomys melanops
4363	Scolomys ucayalensis
4364	Scoteanax rueppellii
4365	Scotinomys teguina
4366	Scotinomys xerampelinus
4367	Scotoecus albigula
4368	Scotoecus albofuscus
4369	Scotoecus hindei
4370	Scotoecus hirundo
4371	Scotoecus pallidus
4372	Scotomanes ornatus
4373	Scotonycteris ophiodon
4374	Scotonycteris zenkeri
4375	Scotophilus borbonicus
4376	Scotophilus celebensis
4377	Scotophilus collinus
4378	Scotophilus dinganii
4379	Scotophilus heathii
4380	Scotophilus kuhlii
4381	Scotophilus leucogaster
4382	Scotophilus nigrita
4383	Scotophilus nucella
4384	Scotophilus nux
4385	Scotophilus robustus
4386	Scotophilus viridis
4387	Scotorepens balstoni
4388	Scotorepens greyii
4389	Scotorepens orion
4390	Scotorepens sanborni
4391	Scotozous dormeri
4392	Scutisorex somereni
4393	Sekeetamys calurus
4394	Selevinia betpakdalaensis
4395	Semnopithecus ajax
4396	Semnopithecus dussumieri
4397	Semnopithecus entellus
4398	Semnopithecus hector
4399	Semnopithecus hypoleucos
4400	Semnopithecus priam
4401	Semnopithecus schistaceus
4402	Setifer setosus
4403	Setonix brachyurus
4404	Sicista armenica
4405	Sicista betulina
4406	Sicista caucasica
4407	Sicista caudata
4408	Sicista concolor
4409	Sicista kazbegica
4410	Sicista kluchorica
4411	Sicista napaea
4412	Sicista pseudonapaea
4413	Sicista severtzovi
4414	Sicista strandi
4415	Sicista subtilis
4416	Sicista tianshanica
4417	Sigmodon alleni
4418	Sigmodon alstoni
4419	Sigmodon arizonae
4420	Sigmodon fulviventer
4421	Sigmodon hirsutus
4422	Sigmodon hispidus
4423	Sigmodon inopinatus
4424	Sigmodon leucotis
4425	Sigmodon mascotensis
4426	Sigmodon ochrognathus
4427	Sigmodon peruanus
4428	Sigmodon planifrons
4429	Sigmodon toltecus
4430	Sigmodon zanjonensis
4431	Sigmodontomys alfari
4432	Sigmodontomys aphrastus
4433	Simias concolor
4434	Sminthopsis aitkeni
4435	Sminthopsis archeri
4436	Sminthopsis bindi
4437	Sminthopsis boullangerensis
4438	Sminthopsis butleri
4439	Sminthopsis crassicaudata
4440	Sminthopsis dolichura
4441	Sminthopsis douglasi
4442	Sminthopsis fuliginosus
4443	Sminthopsis gilberti
4444	Sminthopsis granulipes
4445	Sminthopsis griseoventer
4446	Sminthopsis hirtipes
4447	Sminthopsis leucopus
4448	Sminthopsis longicaudata
4449	Sminthopsis macroura
4450	Sminthopsis murina
4451	Sminthopsis ooldea
4452	Sminthopsis psammophila
4453	Sminthopsis virginiae
4454	Sminthopsis youngsoni
4455	Solenodon arredondoi
4456	Solenodon cubanus
4457	Solenodon marcanoi
4458	Solenodon paradoxus
4459	Solisorex pearsoni
4460	Solomys ponceleti
4461	Solomys salamonis
4462	Solomys salebrosus
4463	Solomys sapientis
4464	Solomys spriggsarum
4465	Sommeromys macrorhinos
4466	Sorex alaskanus
4467	Sorex alpinus
4468	Sorex antinorii
4469	Sorex araneus
4470	Sorex arcticus
4471	Sorex arizonae
4472	Sorex arunchi
4473	Sorex asper
4474	Sorex averini
4475	Sorex bairdi
4476	Sorex bedfordiae
4477	Sorex bendirii
4478	Sorex buchariensis
4479	Sorex caecutiens
4480	Sorex camtschatica
4481	Sorex cansulus
4482	Sorex cinereus
4483	Sorex coronatus
4484	Sorex cylindricauda
4485	Sorex daphaenodon
4486	Sorex dispar
4487	Sorex emarginatus
4488	Sorex excelsus
4489	Sorex fumeus
4490	Sorex gaspensis
4491	Sorex gracillimus
4492	Sorex granarius
4493	Sorex haydeni
4494	Sorex hosonoi
4495	Sorex hoyi
4496	Sorex isodon
4497	Sorex jacksoni
4498	Sorex kozlovi
4499	Sorex leucogaster
4500	Sorex longirostris
4501	Sorex lyelli
4502	Sorex macrodon
4503	Sorex maritimensis
4504	Sorex merriami
4505	Sorex milleri
4506	Sorex minutissimus
4507	Sorex palustris
4508	Sorex ventralis
4509	Sorex veraecrucis
4510	Sorex veraepacis
4511	Sorex volnuchini
4512	Sorex yukonicus
4513	Soriculus nigrescens
4514	Sotalia fluviatilis
4515	Sousa chinensis
4516	Sousa teuszii
4517	Spalacopus cyanus
4518	Spalax arenarius
4519	Spalax carmeli
4520	Spalax ehrenbergi
4521	Spalax galili
4522	Spalax giganteus
4523	Spalax golani
4524	Aepyceros melampus
4525	Aepyprymnus rufescens
4526	Aeretes melanopterus
4527	Aeromys tephromelas
4528	Aeromys thomasi
4529	Aethalops aequalis
4530	Aethalops alecto
4531	Aethomys bocagei
4532	Spermophilus erythrogenys
4533	Spermophilus franklinii
4534	Spermophilus fulvus
4535	Spermophilus lateralis
4536	Spermophilus madrensis
4537	Spermophilus major
4538	Spermophilus mexicanus
4539	Spermophilus mohavensis
4540	Spermophilus mollis
4541	Spermophilus musicus
4542	Spermophilus pallidicauda
4543	Spermophilus parryii
4544	Spermophilus perotensis
4545	Spermophilus pygmaeus
4546	Spermophilus ralli
4547	Spermophilus relictus
4548	Spermophilus richardsonii
4549	Spermophilus saturatus
4550	Spermophilus spilosoma
4551	Spermophilus suslicus
4552	Spermophilus tereticaudus
4553	Spermophilus townsendii
4554	Spermophilus tridecemlineatus
4555	Spermophilus undulatus
4556	Spermophilus variegatus
4557	Spermophilus washingtoni
4558	Spermophilus xanthoprymnus
4559	Sphaerias blanfordi
4560	Sphaeronycteris toxophyllum
4561	Sphiggurus ichillus
4562	Sphiggurus insidiosus
4563	Sphiggurus melanurus
4564	Addax nasomaculatus
4565	Aepeomys lugens
4566	Aepeomys reigi
4567	Aethomys chrysophilus
4568	Aethomys hindei
4569	Aethomys ineptus
4570	Aethomys kaiseri
4571	Aethomys nyikae
4572	Aethomys silindensis
4573	Aethomys stannarius
4574	Aethomys thomasi
4575	Ailuropoda melanoleuca
4576	Ailurops melanotis
4577	Ailurops ursinus
4578	Ailurus fulgens
4579	Akodon aerosus
4580	Spilocuscus maculatus
4581	Spilocuscus papuensis
4582	Spilocuscus rufoniger
4583	Spilogale angustifrons
4584	Spilogale gracilis
4585	Spilogale putorius
4586	Spilogale pygmaea
4587	Srilankamys ohiensis
4588	Steatomys bocagei
4589	Steatomys caurinus
4590	Steatomys cuppedius
4591	Steatomys jacksoni
4592	Steatomys krebsii
4593	Steatomys opimus
4594	Steatomys parvus
4595	Steatomys pratensis
4596	Stenella attenuata
4597	Stenella clymene
4598	Stenella coeruleoalba
4599	Stenella frontalis
4600	Stenella longirostris
4601	Steno bredanensis
4602	Stenocephalemys albipes
4603	Stenocephalemys albocaudata
4604	Stenocephalemys griseicauda
4605	Stenocephalemys ruppi
4606	Stenoderma rufum
4607	Stochomys longicaudatus
4608	Strigocuscus celebensis
4609	Strigocuscus pelengensis
4610	Sturnira aratathomasi
4611	Sturnira bidens
4612	Sturnira bogotensis
4613	Sturnira erythromos
4614	Sturnira lilium
4615	Sturnira ludovici
4616	Sturnira luisi
4617	Sturnira magna
4618	Sturnira mistratensis
4619	Sturnira mordax
4620	Sturnira nana
4621	Sturnira oporaphilum
4622	Sturnira thomasi
4623	Sturnira tildae
4624	Styloctenium wallacei
4625	Stylodipus andrewsi
4626	Stylodipus sungorus
4627	Stylodipus telum
4628	Suncus aequatorius
4629	Suncus ater
4630	Suncus dayi
4631	Suncus etruscus
4632	Suncus fellowesgordoni
4633	Suncus hosei
4634	Suncus infinitesimus
4635	Suncus lixus
4636	Suncus madagascariensis
4637	Suncus malayanus
4638	Suncus megalura
4639	Suncus mertensi
4640	Suncus montanus
4641	Suncus murinus
4642	Suncus remyi
4643	Suncus stoliczkanus
4644	Suncus varilla
4645	Suncus zeylanicus
4646	Sundamys infraluteus
4647	Sundamys maxi
4648	Tadarida fulminans
4649	Tadarida insignis
4650	Tadarida kuboriensis
4651	Tragelaphus scriptus
4652	Tragelaphus spekii
4653	Tragelaphus strepsiceros
4654	Tragulus javanicus
4655	Tragulus kanchil
4656	Tragulus napu
4657	Tragulus nigricans
4658	Tragulus versicolor
4659	Tragulus williamsoni
4660	Tremarctos ornatus
4661	Triaenops auritus
4662	Triaenops furculus
4663	Triaenops persicus
4664	Triaenops rufus
4665	Trichechus inunguis
4666	Trichechus manatus
4667	Trichechus senegalensis
4668	Trichosurus arnhemensis
4669	Trichosurus caninus
4670	Trichosurus cunninghami
4671	Trichosurus johnstonii
4672	Trichosurus vulpecula
4673	Trichys fasciculata
4674	Trinomys albispinus
4675	Tadarida latouchei
4676	Tapirus pinchaque
4677	Tapirus terrestris
4678	Tarsipes rostratus
4679	Tarsius bancanus
4680	Tarsius dentatus
4681	Tarsius pelengensis
4682	Tarsius pumilus
4683	Sphiggurus mexicanus
4684	Sphiggurus pruinosus
4685	Sphiggurus roosmalenorum
4686	Sphiggurus spinosus
4687	Sphiggurus vestitus
4688	Sphiggurus villosus
4689	Spilocuscus kraemeri
4690	Acomys cahirinus
4691	Acomys chudeaui
4692	Acomys cilicicus
4693	Acomys cineraceus
4694	Acomys dimidiatus
4695	Acomys ignitus
4696	Acomys johannis
4697	Acomys kempi
4698	Acomys louisae
4699	Acomys minous
4700	Acomys mullah
4701	Acomys nesiotes
4702	Acomys percivali
4703	Acomys russatus
4704	Acomys seurati
4705	Acomys spinosissimus
4706	Acomys subspinosus
4707	Acomys wilsoni
4708	Aconaemys fuscus
4709	Aconaemys porteri
4710	Aconaemys sagei
4711	Acrobates pygmaeus
4712	Sundamys muelleri
4713	Sundasciurus brookei
4714	Sundasciurus davensis
4715	Sundasciurus fraterculus
4716	Sundasciurus hippurus
4717	Sundasciurus hoogstraali
4718	Sundasciurus jentinki
4719	Sundasciurus juvencus
4720	Sundasciurus lowii
4721	Sundasciurus mindanensis
4722	Sundasciurus moellendorffi
4723	Sundasciurus philippinensis
4724	Sundasciurus rabori
4725	Sundasciurus samarensis
4726	Sundasciurus steerii
4727	Sundasciurus tenuis
4728	Surdisorex norae
4729	Surdisorex polulus
4730	Suricata suricatta
4731	Sus ahoenobarbus
4732	Sus barbatus
4733	Sus bucculentus
4734	Sus cebifrons
4735	Sus celebensis
4736	Sus oliveri
4737	Sus philippensis
4738	Sus salvanius
4739	Sus scrofa
4740	Sus verrucosus
4741	Syconycteris australis
4742	Syconycteris carolinae
4743	Syconycteris hobbit
4744	Sylvicapra grimmia
4745	Sylvilagus aquaticus
4746	Sylvilagus audubonii
4747	Sylvilagus bachmani
4748	Sylvilagus brasiliensis
4749	Sylvilagus cognatus
4750	Sylvilagus cunicularius
4751	Sylvilagus dicei
4752	Sylvilagus floridanus
4753	Sylvilagus graysoni
4754	Sylvilagus insonus
4755	Sylvilagus mansuetus
4756	Sylvilagus nuttallii
4757	Sylvilagus obscurus
4758	Sylvilagus palustris
4759	Sylvilagus robustus
4760	Sylvilagus transitionalis
4761	Sylvilagus varynaensis
4762	Sylvisorex camerunensis
4763	Sylvisorex granti
4764	Sylvisorex howelli
4765	Sylvisorex isabellae
4766	Sylvisorex johnstoni
4767	Sylvisorex konganensis
4768	Sylvisorex lunaris
4769	Sylvisorex morio
4770	Sylvisorex ollula
4771	Sylvisorex oriundus
4772	Sylvisorex pluvialis
4773	Sylvisorex vulcanorum
4774	Symphalangus syndactylus
4775	Synaptomys borealis
4776	Synaptomys cooperi
4777	Syncerus caffer
4778	Syntheosciurus brochus
4779	Tachyglossus aculeatus
4780	Tachyoryctes ankoliae
4781	Tachyoryctes annectens
4782	Tachyoryctes audax
4783	Tachyoryctes daemon
4784	Tachyoryctes ibeanus
4785	Tachyoryctes macrocephalus
4786	Tachyoryctes naivashae
4787	Tachyoryctes rex
4788	Tachyoryctes ruandae
4789	Tachyoryctes ruddi
4790	Tachyoryctes spalacinus
4791	Tachyoryctes splendens
4792	Tachyoryctes storeyi
4793	Tadarida aegyptiaca
4794	Tadarida australis
4795	Tadarida brasiliensis
4796	Tadarida lobata
4797	Tadarida teniotis
4798	Tadarida ventralis
4799	Taeromys arcuatus
4800	Taeromys callitrichus
4801	Taeromys celebensis
4802	Taeromys hamatus
4803	Taeromys microbullatus
4804	Taeromys punicans
4805	Taeromys taerae
4806	Talpa altaica
4807	Talpa caeca
4808	Talpa caucasica
4809	Talpa davidiana
4810	Talpa europaea
4811	Talpa levantis
4812	Talpa occidentalis
4813	Talpa romana
4814	Talpa stankovici
4815	Tamandua mexicana
4816	Tamandua tetradactyla
4817	Tamias alpinus
4818	Tamias amoenus
4819	Tamias bulleri
4820	Tamias canipes
4821	Tamias cinereicollis
4822	Tamias dorsalis
4823	Tamias durangae
4824	Tamias merriami
4825	Tamias minimus
4826	Tamias obscurus
4827	Tamias ochrogenys
4828	Tamias palmeri
4829	Tamias panamintinus
4830	Tamias quadrimaculatus
4831	Tamias quadrivittatus
4832	Tamias ruficaudus
4833	Tamias rufus
4834	Tamias senex
4835	Tamias sibiricus
4836	Tamias siskiyou
4837	Tamias sonomae
4838	Tamias speciosus
4839	Tamias striatus
4840	Tamias townsendii
4841	Tamias umbrinus
4842	Tamiasciurus douglasii
4843	Tamiasciurus hudsonicus
4844	Tamiasciurus mearnsi
4845	Tamiops maritimus
4846	Tamiops mcclellandii
4847	Tamiops rodolphii
4848	Tamiops swinhoei
4849	Tapecomys primus
4850	Taphozous achates
4851	Taphozous australis
4852	Taphozous georgianus
4853	Taphozous hamiltoni
4854	Taphozous hildegardeae
4855	Taphozous hilli
4856	Taphozous kapalgensis
4857	Taphozous longimanus
4858	Taphozous mauritianus
4859	Taphozous melanopogon
4860	Taphozous nudiventris
4861	Taphozous perforatus
4862	Taphozous theobaldi
4863	Taphozous troughtoni
4864	Tapirus bairdii
4865	Tapirus indicus
4866	Tarsius sangirensis
4867	Tarsius syrichta
4868	Abditomys latidens
4869	Abeomelomys sevia
4870	Abrawayaomys ruschii
4871	Abrocoma bennettii
4872	Abrocoma boliviensis
4873	Abrocoma budini
4874	Abrocoma cinerea
4875	Abrocoma famatina
4876	Abrocoma shistacea
4877	Abrocoma uspallata
4878	Abrocoma vaccarum
4879	Abrothrix andinus
4880	Abrothrix hershkovitzi
4881	Abrothrix illuteus
4882	Abrothrix jelskii
4883	Abrothrix lanosus
4884	Abrothrix longipilis
4885	Abrothrix markhami
4886	Abrothrix olivaceus
4887	Abrothrix sanborni
4888	Acerodon celebensis
4889	Acerodon humilis
4890	Acerodon jubatus
4891	Acerodon leucotis
4892	Acerodon mackloti
4893	Acinonyx jubatus
4894	Acomys airensis
4895	Akodon affinis
4896	Akodon albiventer
4897	Akodon aliquantulus
4898	Akodon azarae
4899	Akodon bogotensis
4900	Akodon boliviensis
4901	Akodon budini
4902	Akodon cursor
4903	Akodon dayi
4904	Akodon dolores
4905	Akodon fumeus
4906	Akodon iniscatus
4907	Akodon juninensis
4908	Akodon kofordi
4909	Akodon latebricola
4910	Akodon leucolimnaeus
4911	Akodon lindberghi
4912	Akodon lutescens
4913	Akodon mimus
4914	Akodon molinae
4915	Akodon mollis
4916	Akodon montensis
4917	Akodon mystax
4918	Akodon neocenus
4919	Akodon oenos
4920	Akodon orophilus
4921	Akodon paranaensis
4922	Akodon pervalens
4923	Akodon reigi
4924	Akodon sanctipaulensis
4925	Akodon serrensis
4926	Akodon siberiae
4927	Akodon simulator
4928	Akodon spegazzinii
4929	Akodon subfuscus
4930	Akodon surdus
4931	Akodon sylvanus
4932	Akodon toba
4933	Akodon torques
4934	Akodon varius
4935	Alcelaphus buselaphus
4936	Alcelaphus caama
4937	Alcelaphus lichtensteinii
4938	Alces alces
4939	Alces americanus
4940	Alionycteris paucidentata
4941	Allactaga balikunica
4942	Allactaga bullata
4943	Allactaga elater
4944	Allactaga euphratica
4945	Allactaga firouzi
4946	Allactaga hotsoni
4947	Allactaga major
4948	Allactaga severtzovi
4949	Allactaga sibirica
4950	Allactaga tetradactyla
4951	Allactaga vinogradovi
4952	Allactaga williamsi
4953	Allactodipus bobrinskii
4954	Allenopithecus nigroviridis
4955	Allocebus trichotis
4956	Allocricetulus curtatus
4957	Allocricetulus eversmanni
4958	Alouatta belzebul
4959	Alouatta caraya
4960	Alouatta coibensis
4961	Alouatta guariba
4962	Alouatta macconnelli
4963	Alouatta nigerrima
4964	Alouatta palliata
4965	Alouatta pigra
4966	Alouatta sara
4967	Alouatta seniculus
4968	Alticola albicaudus
4969	Alticola argentatus
4970	Alticola barakshin
4971	Alticola lemminus
4972	Alticola macrotis
4973	Alticola montosa
4974	Alticola olchonensis
4975	Alticola roylei
4976	Alticola semicanus
4977	Alticola stoliczkanus
4978	Alticola strelzowi
4979	Alticola tuvinicus
4980	Amblyrhiza inundata
4981	Amblysomus corriae
4982	Amblysomus hottentotus
4983	Amblysomus marleyi
4984	Amblysomus robustus
4985	Amblysomus septentrionalis
4986	Ametrida centurio
4987	Ammodillus imbellis
4988	Ammodorcas clarkei
4989	Ammospermophilus harrisii
4990	Ammospermophilus insularis
4991	Ammospermophilus interpres
4992	Ammospermophilus leucurus
4993	Ammospermophilus nelsoni
4994	Ammotragus lervia
4995	Amorphochilus schnablii
4996	Amphinectomys savamis
4997	Anathana ellioti
4998	Andalgalomys olrogi
4999	Andalgalomys pearsoni
5000	Andalgalomys roigi
5001	Andinomys edax
5002	Anisomys imitator
5003	Anomalurus beecrofti
5004	Anomalurus derbianus
5005	Anomalurus pelii
5006	Anomalurus pusillus
5007	Anonymomys mindorensis
5008	Anotomys leander
5009	Anoura caudifer
5010	Anoura cultrata
5011	Anoura geoffroyi
5012	Anoura latidens
5013	Anoura luismanueli
5014	Anourosorex assamensis
5015	Anourosorex schmidi
5016	Anourosorex squamipes
5017	Anourosorex yamashinai
5018	Antechinomys laniger
5019	Antechinus adustus
5020	Antechinus agilis
5021	Antechinus bellus
5022	Antechinus flavipes
5023	Antechinus godmani
5024	Antechinus leo
5025	Antechinus minimus
5026	Antechinus stuartii
5027	Antechinus subtropicus
5028	Antechinus swainsonii
5029	Anthops ornatus
5030	Antidorcas marsupialis
5031	Antilocapra americana
5032	Antilope cervicapra
5033	Antrozous pallidus
5034	Aonyx capensis
5035	Aonyx cinerea
5036	Aotus azarae
5037	Aotus hershkovitzi
5038	Aotus lemurinus
5039	Aotus miconax
5040	Aotus nancymaae
5041	Aotus nigriceps
5042	Aotus trivirgatus
5043	Aotus vociferans
5044	Aplodontia rufa
5045	Apodemus agrarius
5046	Apodemus alpicola
5047	Apodemus argenteus
5048	Apodemus chevrieri
5049	Apodemus draco
5050	Apodemus epimelas
5051	Apodemus flavicollis
5052	Apodemus gurkha
5053	Apodemus hyrcanicus
5054	Apodemus latronum
5055	Apodemus mystacinus
5056	Apodemus pallipes
5057	Apodemus peninsulae
5058	Apodemus ponticus
5059	Apodemus rusiges
5060	Apodemus semotus
5061	Apodemus speciosus
5062	Apodemus sylvaticus
5063	Apodemus uralensis
5064	Apodemus witherbyi
5065	Apomys abrae
5066	Apomys datae
5067	Apomys gracilirostris
5068	Apomys hylocetes
5069	Apomys insignis
5070	Apomys littoralis
5071	Apomys microdon
5072	Apomys musculus
5073	Apomys sacobianus
5074	Aproteles bulmerae
5075	Arborimus albipes
5076	Arborimus longicaudus
5077	Arborimus pomo
5078	Archboldomys luzonensis
5079	Archboldomys musseri
5080	Arctictis binturong
5081	Arctocebus aureus
5082	Arctocebus calabarensis
5083	Arctocephalus australis
5084	Arctocephalus forsteri
5085	Arctocephalus galapagoensis
5086	Arctocephalus gazella
5087	Arctocephalus philippii
5088	Arctocephalus pusillus
5089	Arctocephalus townsendi
5090	Arctocephalus tropicalis
5091	Arctogalidia trivirgata
5092	Arctonyx collaris
5093	Ardops nichollsi
5094	Arielulus aureocollaris
5095	Arielulus circumdatus
5096	Arielulus cuprosus
5097	Arielulus societatis
5098	Arielulus torquatus
5099	Ariteus flavescens
5100	Artibeus amplus
5101	Artibeus anderseni
5102	Artibeus aztecus
5103	Artibeus cinereus
5104	Artibeus concolor
5105	Artibeus fimbriatus
5106	Artibeus fraterculus
5107	Artibeus glaucus
5108	Artibeus gnomus
5109	Artibeus hirsutus
5110	Artibeus incomitatus
5111	Artibeus inopinatus
5112	Artibeus jamaicensis
5113	Artibeus lituratus
5114	Artibeus obscurus
5115	Artibeus phaeotis
5116	Artibeus toltecus
5117	Artibeus watsoni
5118	Arvicanthis abyssinicus
5119	Arvicanthis ansorgei
5120	Arvicanthis blicki
5121	Arvicanthis nairobae
5122	Arvicanthis neumanni
5123	Arvicanthis niloticus
5124	Arvicanthis rufinus
5125	Arvicola amphibius
5126	Arvicola sapidus
5127	Arvicola scherman
5128	Asellia patrizii
5129	Asellia tridens
5130	Aselliscus stoliczkanus
5131	Aselliscus tricuspidatus
5132	Atelerix albiventris
5133	Tarsius tarsier
5134	Tarsomys apoensis
5135	Tarsomys echinatus
5136	Tasmacetus shepherdi
5137	Tateomys macrocercus
5138	Tateomys rhinogradoides
5139	Tatera indica
5140	Taterillus arenarius
5141	Taterillus congicus
5142	Taterillus emini
5143	Taterillus gracilis
5144	Taterillus harringtoni
5145	Taterillus lacustris
5146	Taterillus petteri
5147	Taterillus pygargus
5148	Taterillus tranieri
5149	Taurotragus derbianus
5150	Taurotragus oryx
5151	Taxidea taxus
5152	Tayassu pecari
5153	Tenrec ecaudatus
5154	Tetracerus quadricornis
5155	Thallomys loringi
5156	Thallomys nigricauda
5157	Thallomys paedulcus
5158	Thallomys shortridgei
5159	Thalpomys cerradensis
5160	Thalpomys lasiotis
5161	Thamnomys kempi
5162	Thamnomys major
5163	Thamnomys venustus
5164	Thaptomys nigrita
5165	Theropithecus gelada
5166	Thomasomys apeco
5167	Thomasomys aureus
5168	Thomasomys baeops
5169	Thomasomys bombycinus
5170	Thomasomys caudivarius
5171	Thomasomys cinereiventer
5172	Thomasomys cinereus
5173	Thomasomys cinnameus
5174	Thomasomys daphne
5175	Thomasomys eleusis
5176	Thomasomys erro
5177	Thomasomys gracilis
5178	Thomasomys hudsoni
5179	Thomasomys hylophilus
5180	Thomasomys incanus
5181	Thomasomys ischyrus
5182	Thomasomys kalinowskii
5183	Thomasomys ladewi
5184	Thomasomys laniger
5185	Thomasomys macrotis
5186	Thomasomys monochromos
5187	Thomasomys niveipes
5188	Thomasomys notatus
5189	Thomasomys onkiro
5190	Thomasomys oreas
5191	Thomasomys paramorum
5192	Thomasomys popayanus
5193	Thomasomys praetor
5194	Thomasomys pyrrhonotus
5195	Thomasomys rhoadsi
5196	Thomasomys rosalinda
5197	Thomasomys silvestris
5198	Thomasomys taczanowskii
5199	Thomasomys ucucha
5200	Thomasomys vestitus
5201	Thomasomys vulcani
5202	Thomomys bottae
5203	Thomomys bulbivorus
5204	Thomomys clusius
5205	Thomomys idahoensis
5206	Thomomys mazama
5207	Thomomys monticola
5208	Thomomys talpoides
5209	Thomomys townsendii
5210	Thomomys umbrinus
5211	Thoopterus nigrescens
5212	Thrichomys apereoides
5213	Thrichomys inermis
5214	Thrichomys pachyurus
5215	Thryonomys gregorianus
5216	Thryonomys swinderianus
5217	Thylacinus cynocephalus
5218	Thylamys cinderella
5219	Thylamys elegans
5220	Thylamys karimii
5221	Thylamys macrurus
5222	Thylamys pallidior
5223	Thylamys pusillus
5224	Thylamys sponsorius
5225	Thylamys tatei
5226	Thylamys velutinus
5227	Thylamys venustus
5228	Thylogale billardierii
5229	Thylogale browni
5230	Thylogale brunii
5231	Thylogale calabyi
5232	Thylogale lanatus
5233	Thylogale stigmatica
5234	Thylogale thetis
5235	Thyroptera discifera
5236	Thyroptera lavali
5237	Thyroptera tricolor
5238	Tlacuatzin canescens
5239	Tokudaia muenninki
5240	Tokudaia osimensis
5241	Tolypeutes matacus
5242	Tolypeutes tricinctus
5243	Tomopeas ravus
5244	Tonatia bidens
5245	Tonatia saurophila
5246	Trachops cirrhosus
5247	Trachypithecus auratus
5248	Trachypithecus barbei
